gene_id	GTEX-OHPK-2326-SM-3MJH2	GTEX-PLZ4-2326-SM-EYYV5	GTEX-S32W-1326-SM-4AD5Q	GTEX-S341-0826-SM-4AD73	GTEX-SE5C-0926-SM-4BRUF	GTEX-T5JW-0326-SM-4DM6J	GTEX-T6MO-1026-SM-4DM72	GTEX-TSE9-2326-SM-EZ6ME	GTEX-U3ZN-1126-SM-4DXUL
ENSG00000231625.4	1.187	5.854	2.34	4.469	1.071	2.313	2.819	4.439	1.393
ENSG00000072210.18	39.1	50.01	56.03	54.37	35.15	44.71	56.09	38.13	47.77
ENSG00000264932.3	0.2887	0.1143	0.9593	0.4382	0.6773	0.1125	0.9042	0	0.1223
ENSG00000252349.1	0.3719	2.356	0	0	0	0	0	0.7906	0
ENSG00000180638.17	0.2838	0.08025	12.72	1.954	1.123	3.919	1.234	1.939	87.52
ENSG00000262681.2	0.05022	0.06361	1.392	0.3354	0.07541	0.548	0.2517	0.2989	8.854
ENSG00000264785.1	0	0	0	0.1476	0	0	0.3482	0	0.3298
ENSG00000108602.17	0.455	0.3602	2.41	0.8906	0.3371	0.6159	0.7715	0.4963	15.91
ENSG00000230607.3	0.07022	0	0	0	0	0	0	0	0
ENSG00000083290.19	19.32	25.55	17.84	16.98	10.77	12.08	26.99	18.56	20.68
ENSG00000231096.1	0	0	0	0	0	0	0	0	0
ENSG00000279251.1	0	0.2564	0.3075	0	0	0	0	0	0
ENSG00000276406.1	0.8323	0	0	0	0.5207	0	0	0	0.4703
ENSG00000270091.1	11.83	4.837	3.775	13.77	6.462	5.745	13.54	1.082	4.439
ENSG00000108599.14	22.26	25.51	24.98	21.82	15.63	20.18	19.7	18.72	25.5
ENSG00000266126.1	0.185	0	0.878	0	0	0.2883	0.3311	0.1966	1.411
ENSG00000261033.1	0.08576	0.3621	0.4343	0.5207	0.3219	0.08913	0.5117	0.2734	0
ENSG00000128487.16	6.965	10.54	5.657	8.164	6.456	10.13	14.3	5.805	3.377
ENSG00000225681.2	0	0	0	0	0.1847	0	0	0	0
ENSG00000225014.1	0	0.3674	0.1652	0	0	0.04521	0.1038	0	0
ENSG00000212186.1	0	0	0	0	0	0	0	0	0
ENSG00000263494.1	0.1736	0	0	0	0	0	0.3107	0	0
ENSG00000252971.1	0	0	0	0	0	0	0	0	0
ENSG00000154898.15	0.04571	0.3422	0.2525	0.2019	0.1794	0.3239	0.3347	0.2429	0.1761
ENSG00000276577.1	0	0	0	0	0	0	0	0	0
ENSG00000266839.3	0	0	0	0	0	0	0	0	0
ENSG00000278701.1	0	0	0	0	0	0	0	0	0
ENSG00000214832.5	0.3679	0.182	0.4366	0.2792	0.2589	0.1792	0.1646	0.1466	0.3508
ENSG00000189423.11	0.9381	3.183	2.436	1.627	1.904	2.119	4.969	1.506	1.006
ENSG00000237911.2	0	0.3171	0	0.608	0	0.3122	0.3585	0	0
ENSG00000265556.1	0	0	0	0	0	0	0	0	0
ENSG00000230528.7	0.02787	0	0.03528	0	0.01744	0	0.04989	0	0.0315
ENSG00000170298.15	0.03555	0	0.135	0	0.06673	0.02771	0	0.1134	0.03014
ENSG00000229586.2	0	0	0.04829	0.0193	0	0	0	0.01351	0
ENSG00000263976.1	0	0	0	0	0	0	0	0	0
ENSG00000230088.1	0	0	0	0	0	0	0.1161	0	0
ENSG00000214822.8	0	0.03383	0	0.03244	0.04011	0	0.03825	0	0
ENSG00000266925.1	0	0	0	0	0	0	0	0	0
ENSG00000231645.2	0	0.03451	0	0	0	0	0	0	0
ENSG00000205215.8	0	0	0.02448	0	0	0	0.02308	0.0137	0
ENSG00000266042.1	0	0	0	0	0	0	0	0	0
ENSG00000260907.1	0	2.424	0.306	0.1835	0	0.3141	0.1442	0.08565	0.06831
ENSG00000265916.1	0	2.029	0	0.08104	0	0	0	0	0.09051
ENSG00000264981.1	0	0	0	0	0	0	0	0	0
ENSG00000235203.2	0	0	0	0	0	0	0	0	0
ENSG00000267075.1	0	0.01318	0	0	0.01562	0	0	0.01769	0
ENSG00000230339.2	0	0	0	0	0	0	0	0	0
ENSG00000263946.1	0	0	0.8697	0	0	0	0	0.04868	0.3106
ENSG00000235323.2	0	0	0	0	0	0	0	0	0
ENSG00000264422.1	0	0	0	0	0	0	0	0	0
ENSG00000214819.1	0	0	0	0	0	0	0	0	0
ENSG00000231258.2	0.01661	0	0	0	0	0	0	0	0
ENSG00000188013.6	2.204	1.196	1.913	1.721	1.832	2.209	3.438	1.272	1.281
ENSG00000232889.2	0	0	0	0	0	0	0	0	0
ENSG00000226096.1	0	0	0	0	0	0	0	0	0
ENSG00000235546.2	0	0	0.109	0.08716	0.1078	0	0	0.06102	0
ENSG00000227685.1	0	0	0	0	0	0	0	0	0
ENSG00000266364.1	0	0	0	0	0	0	0	0	0
ENSG00000236504.2	0	0	0	0	0	0	0	0	0
ENSG00000264874.1	0	0	0	0	0	0	0	0	0
ENSG00000226521.7	0.04513	0	0	0.06851	0	0	0.1212	0	0
ENSG00000187870.7	0.1287	0.1019	0.1222	0.09768	0	0.1505	0.2304	0	0
ENSG00000218454.2	0	0	0	0	0	0	0	0	0
ENSG00000213671.3	0.02678	0	0	0	0	0	0	0	0.0454
ENSG00000226549.3	0.06262	0	0.2378	0	0	0	0	0	0
ENSG00000264215.1	0.05907	0	0.1122	0	0	0.04604	0	0	0
ENSG00000264662.1	0	0	0	0	0	0	0	0	0
ENSG00000226981.2	0.09726	0.462	0.5541	0	0.2434	0.7076	2.553	0.2412	0
ENSG00000205212.3	0.0394	2.87	0.6173	0.5084	0.3883	1.029	1.446	0.4816	0.1002
ENSG00000266369.1	0	2.031	0.2811	0.1498	0	0.6923	1.325	0.472	0.08365
ENSG00000233098.8	4.572	6.309	0.3893	2.126	0.7696	0.7598	7.436	0.8551	0.7148
ENSG00000252483.1	0	0	0	0	0	0	0	0	0
ENSG00000265790.1	0	0	0.4607	0	0	0	0	0	0
ENSG00000265099.1	0	0	0	0	0	0	0.8655	0	0
ENSG00000244456.2	0	0	0	0	0	0	0	0	0
ENSG00000264660.2	0.2453	0	0	0	0.2302	0.1912	0.6585	0	0
ENSG00000263729.1	0	0	0	0	0	0	0.8356	0	0
ENSG00000124422.11	91.2	82.37	86.17	95.94	81.72	105.7	112.8	80.25	73.22
ENSG00000236819.1	2.121	2.787	1.371	1.507	0.3388	1.9	0.4847	1.919	0.3825
ENSG00000109016.17	14.55	13.95	19.29	13.48	16.95	15.13	13.74	13.67	21.32
ENSG00000178307.9	15.5	20.74	16.16	11.7	16.08	18.99	18.81	17.11	14.05
ENSG00000235530.6	0.1936	0.8045	1.562	0.6978	0.5449	0.5657	0.7795	1.594	1.066
ENSG00000263815.2	0	0	0.6536	0	0	0.3577	0.4107	0.6097	0.5835
ENSG00000274180.1	21.33	18.44	11.67	13.04	5.759	4.698	16.02	10.2	12.78
ENSG00000266563.1	0.1446	0	0	0	0	0	0	0	0
ENSG00000034152.18	26.88	28.33	40	35.81	69.29	31.04	28.56	21.42	44.63
ENSG00000184185.9	2.862	2.786	6.35	3.54	3.325	2.762	2.481	1.422	1.165
ENSG00000265881.1	0	0	0.1059	0	0	0	0	0.1185	0
ENSG00000265043.1	0.07182	0.1625	0.03896	0.1713	0.01926	0.04798	0.2571	0.1745	0.08697
ENSG00000244582.2	0.5394	0.5338	0.3841	0	0.8859	0.2102	0.7241	0.2866	0.6858
ENSG00000265265.1	0.08547	0.1353	0.4869	0.7785	0.1604	0	0.765	1.272	0
ENSG00000212719.10	5.944	12.93	14.14	6.951	6.787	7.944	12.06	23.17	5.132
ENSG00000266466.1	0	0	0.2069	0.2205	0.06816	0.1132	0	0.193	0
ENSG00000266673.1	0	0	0	0	0	0	0	0	0.5653
ENSG00000266050.2	1.955	6.076	6.118	3.847	2.99	2.822	6.804	6.425	4.787
ENSG00000264245.1	0	0	0	0	0	0.3471	0.1993	0.355	0.3775
ENSG00000263375.1	0	0	0	0	0	0	0	0	0
ENSG00000260157.3	0	0	0	0	0	0	0	0	0.09842
ENSG00000264617.1	0	0	0.1195	0	0	0	0.1126	0.06686	0
ENSG00000274748.1	0	0	0	0	0	0	0.1819	0	0
ENSG00000260458.3	0.01541	0	0.0878	0	0.02893	0	0	0.01638	0
ENSG00000283566.2	0	0	0	0	0	0	0	0	0
ENSG00000265233.1	0	0	0	0	0	0	0	0	0
ENSG00000265019.1	0	0	0	0	0	0	0	0	0
ENSG00000263563.5	2.668	1.322	1.277	2.5	2.787	1.989	1.952	0.8876	1.416
ENSG00000263725.1	0	0	0	0	0	0	0	0	0
ENSG00000263609.1	0	0	0	0	0	0	0	0	0
ENSG00000264956.1	0	0	0.04402	0	0	0	0	0	0
ENSG00000266691.1	0	0	0	0	0	0	0	0	0
ENSG00000178130.9	0	0	0	0	0	0	0	0	0
ENSG00000264811.1	0	0	0	0	0	0	0	0	0
ENSG00000265567.1	0	0	0	0	0	0	0	0	0
ENSG00000264562.1	0	0	0	0	0	0	0	0	0
ENSG00000266806.1	0	0	0	0	0	0	0	0	0
ENSG00000276399.1	0	0	0.03711	0	0	0	0.03498	0	0
ENSG00000261020.1	0	0	0.1092	0	0	0	0	0.02291	0
ENSG00000266885.2	0	0	0	0	0	0	0	0.05923	0
ENSG00000283879.1	0.3276	0	0	0	0	0	0	0	0
ENSG00000266529.1	0	0	0	0	0	0	0	0	0
ENSG00000256618.2	0.04662	0.1476	0	0	0.2188	0	0.2086	0.223	0.07904
ENSG00000243655.2	0	0	0	0	0	0	0	0	0
ENSG00000264168.2	0	0	0	0	0	0	0	0	0
ENSG00000263914.1	0	0	0	0	0	0	0	0	0
ENSG00000240103.2	0.1088	0	0	0.04718	0	0	0	0	0
ENSG00000263483.1	0	0	0	0	0	0	0	0	0
ENSG00000264316.1	0	0	0	0	0	0	0	0	0
ENSG00000284300.1	0	0	0	0	0	0	0	0	0
ENSG00000284328.1	0	0	0	0	0	0	0	0	0
ENSG00000284263.1	0	0	0	0	0	0	0	0	0
ENSG00000275480.1	0	0	0	0	0	0	0	0	0
ENSG00000264930.1	0	0	0	0	0	0	0	0	0
ENSG00000264262.1	0	0	0	0	0	0	0	0	0
ENSG00000265114.1	0	0	0	0	0	0	0	0	0
ENSG00000264431.1	0	0	0	0	0	0	0	0	0
ENSG00000264970.1	0	0	0	0	0	0	0	0	0
ENSG00000263433.1	0	0	0	0	0.16	0	0	0	0
ENSG00000264734.1	0.09402	0	0	0	0	0	0.08415	0	0
ENSG00000264172.1	0	0	0	0	0	0	0	0	0
ENSG00000266736.1	0	0	0	0	0	0	0	0	0
ENSG00000264837.1	0	0	0	0	0	0	0	0	0
ENSG00000265646.2	0	0	0.09543	0	0.09433	0.07834	0	0.02671	0
ENSG00000265246.1	0	0	0	0	0	0	0	0.3515	0.5607
ENSG00000239223.3	0.7299	0.7223	0	0.277	0.3425	0	1.306	0.2909	0.3093
ENSG00000213664.4	0	0	0	0	0	0	0.1406	0	0
ENSG00000265453.1	0	0	0	0	0	0	0	0	0
ENSG00000263583.1	0	0	0	0	0	0	0	0	0
ENSG00000109046.14	138.4	180	104	187.7	127.6	163.3	326.7	277.3	155.4
ENSG00000266313.1	0.5219	0.3541	0.1416	0.5659	0.1399	1.278	0.4003	0.1585	0.5056
ENSG00000265683.1	0.419	1.106	3.625	0.4947	0.2622	0.4355	1.417	1.089	3.867
ENSG00000266356.1	0	0	0	0	0	0	0	0	0
ENSG00000266433.6	0	0	0	0.01103	0	0.02265	0	0	0.02463
ENSG00000141068.13	10.64	40.63	30.31	15.84	20.98	15.83	28.62	36.46	21.55
ENSG00000265801.1	0	0	0	0	0	0	0	0	0
ENSG00000263368.1	0	0	0.9203	0.981	0.07581	0.5667	0.2169	0.2576	2.602
ENSG00000266853.1	0.1019	0.3228	0.2904	0.2321	0.8611	0.4768	0.4562	0.8126	0.3457
ENSG00000168961.16	13.14	6.216	37.86	13.2	52.86	17.71	12.35	10.92	60.74
ENSG00000264216.1	0	0	0.0875	0	0	0	0	0	0
ENSG00000265788.1	0	0	0	0	0	0	0	0	0
ENSG00000265041.1	0	0	0	0	0	0	0	0	0
ENSG00000266771.1	0	0	0	0	0	0	0	0	0
ENSG00000264240.1	0	0	0	0	0	0	0	0	0
ENSG00000264689.1	0	0	0	0	0	0	0	0	0
ENSG00000263604.1	0	0	0	0	0	0	0	0	0
ENSG00000265833.1	0	0	0	0	0	0	0	0	0
ENSG00000266416.1	0	0	0	0	0	0	0	0	0
ENSG00000266786.1	0	0.07015	0	0	0.08315	0	0	0	0
ENSG00000007171.16	1.581	0.4877	0.4155	0.4798	0.3195	0.7076	1.639	1.594	1.113
ENSG00000266527.1	0.1346	0	0.3833	0	0.1263	0.4196	0.1807	0.6079	0.4563
ENSG00000232859.9	23.28	21.31	18.32	18.09	9.362	19.59	20.82	19.07	39.84
ENSG00000260019.1	0	0.6799	0	0.03834	0	0	0	0	0
ENSG00000251818.1	0	0	0	0	0	0	0	0	0
ENSG00000266190.1	0.2326	0.1842	0	0	0	0	0	0	0
ENSG00000202389.1	0	0	0	0	0	0	0	0	0
ENSG00000087095.12	6.458	9.34	11.14	6.785	8.706	9.115	7.593	9.604	13.83
ENSG00000252283.1	0	0	0	0	0	0	0	0	0
ENSG00000240873.1	0	0	0	0	0	0	0	0	0
ENSG00000267644.1	0.04694	0	0.3566	0.1425	0	0	0	0.1996	0.6367
ENSG00000237575.4	0.1887	0.2988	1.314	0.382	0.5904	0.4904	0.3941	0.2006	2.026
ENSG00000267259.1	0.01257	0	0.2865	0.4962	0	0	0.18	0.5078	2.195
ENSG00000266830.1	0	0	0	0	0	0	0	0	0.1159
ENSG00000265060.1	0	0	0	0.1816	0	0	0	0	0
ENSG00000263788.1	0	0	0	0	0	0	0	0	0
ENSG00000260777.1	0	0	0.1571	0.1004	0	0	0.1184	0	0.02805
ENSG00000266306.1	0	0.03719	0.0892	0	0	0	0	0	0
ENSG00000264029.1	0	0	0	0	0	0	0	0	0
ENSG00000265480.5	0	0	0	0	0.09136	0.05059	0	0.03449	0.05502
ENSG00000109084.13	19.64	12.05	12.36	12.8	9.507	8.488	15.1	17.91	16.14
ENSG00000109083.13	27.2	42.49	37.9	28.53	26.33	27.89	34.76	43.1	42.99
ENSG00000109079.9	34.33	54.74	36.89	49.6	60.07	49.67	47.83	38.94	26.66
ENSG00000004142.11	85.25	85.4	96.51	78.54	103.3	116.8	94.23	83.7	77.86
ENSG00000244045.12	13.17	14.84	17.31	12.04	11.96	14.87	10.65	11.69	12.98
ENSG00000284532.1	0	0	0	0	0	0	0	0	0
ENSG00000274529.5	0.06756	0	0	0.2051	0	0.1053	0	0	0
ENSG00000004139.13	7.747	6.892	14.43	5.719	6.711	7.642	7.42	4.318	14.03
ENSG00000109072.13	3.644	4.28	6.834	2.489	16.05	6.865	2.854	1.791	1.776
ENSG00000277450.1	0.6615	1.222	0.8374	0.6694	0.2069	1.375	1.381	1.406	0
ENSG00000279532.1	0.5381	0.852	0.8174	0.2451	0.303	0.6711	0.7706	0.2288	0.1825
ENSG00000076351.12	6.002	7.923	13.93	5.45	8.907	4.162	4.619	4.769	28.26
ENSG00000265254.1	0.7279	0	2.073	0	1.366	0	0	0.3868	2.468
ENSG00000265541.1	0	0	0	0	0	0	0	0	0
ENSG00000263870.1	0	0	0	0	0	0	0	0	0
ENSG00000258472.8	2.445	7.947	15	4.713	5.103	3.787	7.055	6.617	13.85
ENSG00000263266.2	17.82	25.28	5.823	8.08	12.49	10.73	10.36	16.42	7.749
ENSG00000007216.14	0.01049	0.01661	0.07969	0.03185	0.07877	0.03271	0	0	0.1779
ENSG00000109101.7	0	0	0.1767	0	0.03493	0	0.2832	0.03956	2.666
ENSG00000109103.11	11.12	24.63	24.1	11.9	13.35	14.02	17.69	20.55	19.69
ENSG00000087111.20	45.35	36.14	41.48	34.5	38.43	35.74	43.54	31.53	43.37
ENSG00000109107.13	20.42	24.01	11.44	24.71	15.38	10.97	10.6	21.72	10.83
ENSG00000265168.1	0	0	0	0	0	0	0	0	0
ENSG00000076382.16	2.207	7.229	7.07	2.153	4.692	1.479	3.348	5.116	5.606
ENSG00000227543.4	0.7407	1.364	2.87	1.308	1.22	0.8013	1.867	2.024	2.178
ENSG00000264608.1	2.439	9.127	12.21	3.029	3.052	2.419	2.91	5.42	8.394
ENSG00000265287.2	4.969	15.14	14.66	7.164	4.751	5.213	10.85	9.134	7.418
ENSG00000167524.14	4.438	10.73	11.27	4.106	5.372	4.257	11.89	6.921	9.348
ENSG00000007202.14	42.25	47.93	47.26	40.07	55.29	52.89	55.18	57.32	40.33
ENSG00000264044.1	0.2564	0.406	0.2434	0	0.2406	0	0.3442	0.545	0.7607
ENSG00000132581.9	33.23	30.27	32.56	33.44	37.5	30.53	30.37	30.41	33
ENSG00000240494.2	0.8719	2.008	4.967	3.971	1.339	0.865	2.412	4.128	4.166
ENSG00000109111.14	80.44	61.19	48.04	62.15	53.89	65.93	76.82	65.8	55.65
ENSG00000265205.1	1.426	0.1188	0.855	1.595	0.4226	2.574	3.493	0.4786	1.272
ENSG00000167525.13	3.242	9.094	6.495	3.352	2.108	4.437	3.998	7.379	19.04
ENSG00000109113.18	152.4	142.9	136.7	147.6	120.6	199.4	187.1	194.2	116.6
ENSG00000198242.13	449.5	832.4	333.4	416.6	349.4	361.1	396.7	747.5	305.1
ENSG00000238423.1	0	0	0	0	0	0	0	0	0
ENSG00000264577.1	5.087	6.3	7.269	6.881	10.97	9.815	11.9	9.207	6.063
ENSG00000238649.1	0	0	0	0	0	0	0	0	0
ENSG00000160606.10	0.4799	0.5364	30.39	1.243	3.656	5.237	3.689	8.461	64.51
ENSG00000160602.13	2.063	3.373	12.45	2.961	4.419	4.16	3.733	4.826	21
ENSG00000267729.1	0	0	0	0	0	0	0.3075	0	0
ENSG00000265073.1	0	0	0	0	0	0	0	0	0
ENSG00000076604.14	6.007	10.54	43.46	17.44	30.65	16.51	21	21.95	59.59
ENSG00000265474.1	0.8114	2.019	12.77	7.39	5.004	5.24	5.809	5.667	18.67
ENSG00000173065.13	10.62	11.34	12.58	12.28	8.683	9.27	11.87	8.837	10.99
ENSG00000243053.2	0	0	0	0	0	0	0	0	0.3028
ENSG00000238516.1	0	0	0	0	0	0	0	0	0
ENSG00000264138.1	0	0	0	0	0	0.1265	0	0	0
ENSG00000132591.11	49.19	48.8	70.46	43.72	53.04	66.83	44.96	43.75	66.49
ENSG00000264066.6	0	0	0	0	0	0	0.09166	0	0
ENSG00000132589.15	94.95	144.1	158.3	114.1	125.9	85.55	110.1	95.58	126.9
ENSG00000264304.1	0	1.526	2.173	0.9142	0.7913	0.7511	1.617	0.8961	2.042
ENSG00000266642.2	0	0	0	0	0	0	0	0	0
ENSG00000167536.13	3.572	3.049	8.16	6.015	5.709	7.351	4.595	4.152	4.636
ENSG00000109118.13	28.02	25.96	25.13	23.55	14.68	23.02	36.37	23.26	22.91
ENSG00000265845.2	0.5361	0.3961	1.493	0.3255	0.4025	0.6686	0.8957	0.6458	1.636
ENSG00000265908.1	0.2825	0.8052	0.4292	0	0.4242	0	0.3034	0.06006	0.5748
ENSG00000179761.11	3.883	2.017	4.387	2.187	1.583	4.766	3.459	2.596	15.49
ENSG00000063015.19	0.04894	0.06642	0.1195	0.03184	0.1312	0.109	0.1502	0.02229	0.05927
ENSG00000263613.1	0	0	0	0	0	0	0	0	0
ENSG00000238007.1	0.06088	0	0	0	0	0	0	0	0
ENSG00000263781.3	0.3213	0	0.4068	0.3252	0	0.334	0.1917	0.2277	0.3632
ENSG00000196535.15	22.15	22.28	15.77	19.79	19.3	22.98	23.05	12.4	10.77
ENSG00000221995.5	2.661	10.64	6.471	5.812	2.433	5.393	7.36	5.602	4.875
ENSG00000263709.1	0	0	0	0	0	0	0.9378	0.1114	0
ENSG00000264050.1	0	0	0	0	0	0	0	0	0
ENSG00000178082.6	0.0968	0	0	0.09796	0.3634	0.1006	0	0.1372	0.0547
ENSG00000108255.7	0.08526	0	0.08094	0.2588	0.08001	0.1329	0.1526	0.1359	0.07227
ENSG00000108256.8	21.8	28.72	40.56	23.77	24.1	22	29.61	35.02	30.71
ENSG00000239256.1	0	0	0	0	0	0	0	0.211	0.1683
ENSG00000266111.2	0	0	0	0	0.1516	0.3778	0	0.08585	0.4108
ENSG00000264808.1	0	0	0.3274	0	0.2157	0.3583	0	0.4275	0.8768
ENSG00000222363.1	0	0	0	0	0	0	0	0	0
ENSG00000160551.11	21.76	18.43	19.21	19.41	18.67	23.37	27.21	21.52	15.75
ENSG00000253064.1	0	0	0	0	0	0	0	0	0
ENSG00000202205.1	0	0	0	0	0	0	0	0	0
ENSG00000168792.4	13.04	9.764	14.57	13	10.33	9.262	13.23	8.694	12.65
ENSG00000167543.15	34.81	58.64	60.75	38.51	38.58	45.28	44.04	50.78	50.96
ENSG00000264290.1	3.203	3.458	7.464	2.983	2.459	3.291	4.169	6.034	9.008
ENSG00000108262.15	48.67	54.54	56.98	59.11	41.82	52.61	69.61	53.32	50.1
ENSG00000198720.12	12.85	26.83	32.64	19.64	16.56	15.2	19.09	30.24	20.71
ENSG00000264647.1	0	0	0.9247	0	0	0	0	0.1294	0.2064
ENSG00000167549.18	70.88	27.43	25.27	73.56	30.49	76.23	84.86	50.41	7.599
ENSG00000264007.1	1.008	0.168	0.2015	0.7248	0.2987	1.241	0.5698	1.579	0.1799
ENSG00000141298.17	14.73	8.855	8.177	24.32	15.36	10.3	11.7	9.247	4.945
ENSG00000263370.1	0.2507	0.1985	0.4761	0.1903	0.2353	0.1954	0.2244	0	0
ENSG00000222858.1	0	0	0	0.5585	0	0	0	0	0
ENSG00000265625.1	1.19	1.019	0.6109	3.272	1.147	0.8025	0.8638	2.018	0.3273
ENSG00000264031.1	0	0	0	0	0	0	0	0	0
ENSG00000240531.1	0	0.2634	0.1579	0	0	0	0	0.1768	0.8459
ENSG00000263657.1	0	0.1007	0	0.1932	0.1194	0.09918	0	0.06762	0
ENSG00000265713.1	0	0	0	0	0	0	0	0	0.1202
ENSG00000252657.1	0	0	0	0	0	0.4188	0	0	0
ENSG00000240074.1	0	0	0	0	0	0	0	0	0
ENSG00000263477.1	0	0	0.1439	0	0	0	0	0	0
ENSG00000239129.1	0	0	0	0	0	0	0	0	0
ENSG00000176927.15	0.03741	0	0.04059	0.06489	0.08024	0.05831	0.1148	0.0284	0.09059
ENSG00000264435.1	0	0	0	0.1999	0	0	0	0	0
ENSG00000207011.1	0	0	0	0	0	0	0	0	0
ENSG00000265289.1	0	0	0	0	0	0	0	0	0
ENSG00000266876.1	0.06769	0	0.1285	0	0.1271	0	0.1818	0.07195	0.3443
ENSG00000265394.1	0	0.9986	0.3992	0.3191	0	0	0	0.8937	0.3564
ENSG00000126653.17	30.82	36.58	22.31	28.69	27.43	29.74	31.57	25.2	20.12
ENSG00000265739.1	0	0	0.2354	0	0.1164	0.1933	0.2219	0	0
ENSG00000266987.1	0	0.1489	0	0	0	0.1466	0.1683	0.3997	0
ENSG00000108576.9	0.2549	0.3067	0.6098	0.7351	0.07654	0.1748	0.6022	0.26	4.865
ENSG00000264125.1	0	0.2307	0	0.07372	0	0.1514	0.08692	0.05161	0.08233
ENSG00000266120.1	0.3022	0.2393	1.148	0	0.8508	0	0.5409	0.3212	6.148
ENSG00000252112.1	0	0	0	0	0	0	0	0	0
ENSG00000108578.14	40.51	43.18	34.12	28.73	30.07	29.12	32.29	25.91	28.42
ENSG00000222679.1	0.6327	0	0	0	0	0.4931	0	0.3362	0
ENSG00000182271.12	0	0	2.146	0.08368	0	0	0	0	0.04673
ENSG00000207132.1	0	0	0	0	0	0	0	0	0
ENSG00000201255.1	0	0	0	0	0	0	0	0	0
ENSG00000108582.11	20.36	21.21	18.24	17.94	21.62	18.83	23.96	18.18	24.3
ENSG00000108587.15	18.93	17.15	16.1	18.66	12.87	17.95	19.24	14.29	17.93
ENSG00000264958.2	0.1377	0.1308	0.05229	0.04181	0	0	0	0.1464	0.3268
ENSG00000263860.1	0.2418	0	0	0.367	0.2269	0.3769	0.2164	0.1285	0.2049
ENSG00000279431.1	0	0.1757	0.5268	0.2527	0.2083	0	0	0.5897	0.8466
ENSG00000264242.2	0.1478	1.17	0.842	1.234	0.6935	0.576	1.058	0.5498	0.5011
ENSG00000266733.5	0.2864	0.9071	0.4835	0.3382	0.3883	0.2233	0.3703	0.3552	1.754
ENSG00000259928.1	0.1781	0.3526	0.4228	0.1014	0	0.06943	0	0.09467	0.4908
ENSG00000231870.4	0	0	0.1019	0.08143	0	0	0	0	0.04547
ENSG00000231421.7	0	0.1051	0	0.1007	0	0	0	0.1411	0.05626
ENSG00000214719.11	0	0	0	0.03831	0	0	0.04518	0	0.04279
ENSG00000248121.8	5.76	7.334	6.089	8.383	4.124	4.814	4.039	6.059	6.946
ENSG00000273609.1	0	0	0	0	0	0	0	0	0
ENSG00000264943.1	0.2815	0.2972	2.614	0.5698	0.1174	0.8778	0.9519	0.7979	4.19
ENSG00000250462.8	8.92	13.21	15.12	11.11	7.425	9.271	12.08	11.05	15.91
ENSG00000241631.3	0	0.197	0	0	0.2336	0.388	0	0	0.4219
ENSG00000264538.6	8.632	17.4	21.68	10.94	7.1	12.35	16.03	23.99	16.34
ENSG00000279337.1	0	0	0	0	0.3176	0	0	0	0
ENSG00000265443.1	0.3679	0	0.1397	0	0	0.3441	0.9219	0.1564	1.247
ENSG00000263603.1	0.07572	0	0.3595	0.2299	0	0.3541	0.4066	0.2817	0.3209
ENSG00000280069.1	0.1616	0.2047	0.6445	0.1472	0.1214	0.2016	0.5497	0.7387	0.8769
ENSG00000176390.11	6.026	8.64	10.42	9.975	7.892	6.516	9.098	8.92	10.4
ENSG00000265791.1	1.319	2.784	5.008	1.335	0.2063	1.884	2.164	4.555	4.285
ENSG00000266490.1	3.395	3.584	11.13	5.934	1.159	3.689	5.524	4.264	5.756
ENSG00000276250.1	3.015	3.689	4.684	3.536	1.543	4.7	4.17	5.097	11.85
ENSG00000242439.1	0	0	0	0	0	0.2525	0.2899	0.1721	0.4118
ENSG00000176208.8	1.959	1.976	2.467	2.02	1.278	1.117	2.224	2.28	3.051
ENSG00000212190.1	0	0	0	0	0	0	0	0	0
ENSG00000265334.1	0	0	0.579	0.1543	0	0	0	0	0
ENSG00000263531.1	0.08146	0.06449	0.464	0.2473	0.07645	0.3175	0	0.08658	0.4834
ENSG00000172171.10	3.882	7.035	8.546	5.5	5.074	6.612	4.118	5.15	6.63
ENSG00000184060.10	4.706	2.328	6.748	5.86	16.74	3.725	3.137	3.113	6.129
ENSG00000230113.1	1.239	0.7548	2.354	1.592	1.253	0.8918	1.024	0.8107	0.4849
ENSG00000266274.2	0	0	0.8958	0.7161	1.107	0	0.4222	0	0.5998
ENSG00000265743.1	1.159	1.179	1.257	0.5025	0.7766	0.9031	0.1481	1.055	1.263
ENSG00000181481.13	21.57	19.9	20.38	18.61	16.54	18.14	20.41	24.04	22.49
ENSG00000264456.1	1.528	0.8389	4.643	2.227	3.481	2.478	1.787	4.202	4.871
ENSG00000264743.2	1.549	1.698	3.168	1.266	0.7829	0.8361	0.4267	1.71	1.212
ENSG00000266340.1	0.2027	0.8023	1.058	0.1538	0.2853	0.4739	0	0.4308	0.7731
ENSG00000264148.1	1.019	1.291	2.323	0.3095	3.062	1.271	0.365	2.6	3.457
ENSG00000266865.6	2.696	7.114	4.849	3.135	1.479	1.991	3.132	5.412	7.082
ENSG00000265798.6	0.01347	0.4905	0.4604	0.1227	0.2022	0.04199	0.3375	0.08589	0.5708
ENSG00000264107.1	1.261	3.378	2.946	1.914	1.456	1.361	3.298	4.123	5.755
ENSG00000265444.1	0	0	0	0	0	0	0	0	0
ENSG00000196712.17	10.4	11.76	9.837	10.12	9.25	10.73	11.74	13.85	11.46
