gene_id	GTEX-N7MT-0826-SM-EV794	GTEX-P78B-2326-SM-EZ6KO	GTEX-Q2AG-2326-SM-EZ6KY	GTEX-S32W-1526-SM-4AD6Z	GTEX-S341-1126-SM-4AD6T	GTEX-S4UY-1426-SM-4AD6Y	GTEX-T5JW-0726-SM-4DM6D	GTEX-TSE9-2826-SM-4DXTF	GTEX-U3ZN-1626-SM-4DXTZ
ENSG00000164949.7	181.9	105.1	364.2	41.46	77.1	189.2	23.27	285.3	10.13
ENSG00000244217.1	0	0.3099	0	0	0	0	0	0	0.4028
ENSG00000197275.13	1.868	0.4767	0.8805	0.2662	1.44	0.5209	1.449	0.2736	1.022
ENSG00000280123.1	4.295	3.052	2.7	1.695	4.038	2.299	4.037	1.841	2.322
ENSG00000265817.2	5.944	2.803	0.7613	2.302	3.113	2.522	5.155	1.656	1.821
ENSG00000164944.11	29.82	28.32	26.79	24.51	31.84	29.41	16.57	19.79	14.29
ENSG00000254315.1	0.2411	0	0.2029	0	0	0	0	0.2207	0.09994
ENSG00000253704.1	1.489	1.182	1.058	0.6187	0.6906	0.7994	1.393	1.211	0.2194
ENSG00000253175.1	2.209	0.4027	0.6641	0.4216	0	0.2934	0.3498	0.8667	0.3926
ENSG00000254190.1	0	0	0	0	0	0	0	0	0
ENSG00000254283.1	0	0.1977	0	0	0.4976	0	0	0	0
ENSG00000261437.1	0.05422	0.06918	0	0	0	0	1.442	0	0.6294
ENSG00000104413.15	3.38	0.9927	0.1288	0.06815	0.2663	0.2608	85.47	0.07005	110.8
ENSG00000274701.1	0	0	0	0	0	0	0	0	0.3293
ENSG00000241003.1	0	0	0	0	0	0	2.569	0	3.459
ENSG00000253429.1	0	0	0	0	0	0	0	0	0
ENSG00000199701.1	0	0	0	0	0	0	0	0	0
ENSG00000156162.16	21.5	23.45	28.66	13.23	18.77	16.99	10.71	11.17	7.363
ENSG00000164941.13	60.65	63.93	49.06	33.96	37.4	35.39	21.01	38.56	15.74
ENSG00000175305.17	4.15	4.424	3.047	1.315	1.409	1.527	2.5	3.314	6.096
ENSG00000272509.1	2.067	3.462	4.676	2.417	4.565	2.642	1.575	1.892	0.8571
ENSG00000243979.2	0.1061	0.2707	0.2678	0	0	0	0	0.09708	0
ENSG00000156170.12	9.448	7.247	3.704	3.169	3.805	4.326	4.13	5.34	2.578
ENSG00000164938.13	33.38	33.22	17.27	7.995	21.91	29.85	15.71	16.38	14.97
ENSG00000253878.5	1.753	3.994	0.7025	1.041	0.8043	2.715	0.6475	2.903	0.8305
ENSG00000253528.2	1.517	0.3872	0.5109	0	0	0	0	0.5556	0
ENSG00000200525.1	0	0	0	0.4926	0.4441	0.5141	0	1.013	0
ENSG00000245080.7	0.2108	0.05378	0.1064	0	0.0677	0.1567	0.1168	0	0.1049
ENSG00000254248.1	0	0	0.1255	0.06638	0	0	0.1652	0.1365	0
ENSG00000175895.3	16.75	7.691	10.5	6.183	11.09	8.206	14.89	8.911	9.792
ENSG00000253773.2	0.04096	0.1045	0.2068	0.1459	0.09866	0.07613	0.1815	0.03749	0.03396
ENSG00000253351.1	0	0	0	0	0	0	0	0	0
ENSG00000156172.5	14.34	5.062	4.482	3.304	4.262	3.3	2.577	3.867	2.134
ENSG00000253945.1	0	0	0	0	0	0.5914	0	0	0
ENSG00000253872.1	0	0	0	0	0	0	0	0	0
ENSG00000202112.1	0	0	0	0	0	0	0	0	0
ENSG00000254079.1	0	0	0	0	0	0	0	0	0
ENSG00000248762.2	0	0	0	0	0	0	0	0.05757	0
ENSG00000183663.6	0	0	0	0	0	0	0	0	0
ENSG00000271349.1	0	0	0	0	0	0	0	0	0
ENSG00000270131.1	0	0	0	0	0	0	0	0	0
ENSG00000156466.9	0.09594	0.0204	2.665	0.1994	0.2054	0.1635	0.443	0.3952	0.1326
ENSG00000156467.9	129.8	106.8	99.28	59.99	71.16	69.21	43.42	116.6	32.55
ENSG00000254224.1	0.5348	0.3412	0.15	0.1588	0.1431	0	0.1975	0.6527	0
ENSG00000156469.8	27.41	25.76	25.83	26.13	21.4	22.54	17.88	18.17	11.36
ENSG00000156471.12	24.65	27.49	25.8	25.5	28.58	24.69	21.18	25.35	19.19
ENSG00000199732.1	0	0	0	0	0	0	0	0	0
ENSG00000253105.5	1.132	1.299	1.333	0.9574	2.635	2.051	0.3135	0.5697	0.09382
ENSG00000202095.1	0	0	0	0	0	0	0	0	0
ENSG00000169439.11	101	132.6	163.1	97.35	154	130.3	37.39	138	8.936
ENSG00000104324.15	70.96	80.45	116.2	40.95	78.09	84.69	27.76	73.54	7.395
ENSG00000272249.1	0.2172	0	0.9139	0	0.1744	0.2019	0	0.1988	0
ENSG00000270077.1	0.1068	0.06815	0	0.1903	0.3431	0.695	0	0	0
ENSG00000260640.1	0.2556	0.1631	0.2152	0.2277	0	0	0	0.468	0
ENSG00000180543.4	21.44	23.57	15.72	17.93	22.7	24.46	8.879	13.41	3.912
ENSG00000207215.2	0	0	0	0	0	0	0	0	0
ENSG00000213750.4	0	0	0	0.0601	0	0.06272	0	0.1235	0
ENSG00000147649.9	36.47	43.76	51.66	62.07	69.14	54.8	40.03	39.49	29.69
ENSG00000202399.1	0	0.6683	0	0	0	0	0	0	0
ENSG00000104341.16	49.96	85.85	94.31	119.2	98.42	140.2	36.99	81.21	47.78
ENSG00000270682.1	0	0	0	0	0	0.3717	0	0	0
ENSG00000270861.1	0	0	0	0	0	0	0	0	0
ENSG00000253639.1	0	0	0	0	0	0	0	0	0
ENSG00000243504.1	3.425	0.2622	1.153	0.366	0.88	1.91	0	1.379	0
ENSG00000132561.13	320	278.4	502.9	110.8	347.6	414	72.02	558.4	23.35
ENSG00000156482.10	973.4	688.7	765.4	533.5	599.6	480	398.1	1068	244.5
ENSG00000245970.2	34.28	16.9	19.23	13.52	8.993	11.04	12.47	35.18	8.909
ENSG00000252755.1	0	0.3529	0	0	0	0	0	0	0
ENSG00000177459.10	1.042	0.2573	0.08486	0.1197	0.1079	0.1249	0.5959	0.123	0.4458
ENSG00000132541.10	16.65	15.35	12.71	10.82	10.28	10.55	10.81	6.868	13.49
ENSG00000104356.10	3.021	2.491	1.946	8.393	3.734	3.259	3.362	1.718	1.938
ENSG00000104361.9	87.8	56.74	97.07	22.19	46.27	32.46	50.46	44.11	23.9
ENSG00000254267.1	1.088	0.9548	1.374	0	0.3277	0.7587	0.3015	0.1245	0.1128
ENSG00000278914.1	0	0	0.4369	0	0.8337	0	0	0	0
ENSG00000104375.15	23.84	16.61	22.01	17.61	19.89	16.63	8.617	21.62	6.364
ENSG00000253468.1	0	0.2573	0	0	0	0	0	0	0.08359
ENSG00000156486.7	0.1771	0.4024	4.098	0.4139	1.297	1.481	0.8462	0.2431	0
ENSG00000272321.1	0.07057	0.4352	5.365	0.2095	1.303	1.006	0.8863	0.5167	0
ENSG00000207378.1	0.5531	0	0	0	0.4441	0	0	0	0
ENSG00000253911.1	0.9831	0	0	0.1751	0	0.3655	0.2179	0	0.326
ENSG00000254112.1	0	0.5918	0	0.4957	0	0	0	0.1698	0
ENSG00000240870.2	0	0	0	0	0	0	0	0	0
ENSG00000253415.1	0.2214	0	0.04659	0	0.04445	0.1544	0	0.5574	0
ENSG00000254312.1	0	0.2927	0.3861	0	0	0.4264	0	0	0
ENSG00000223281.1	0.3722	0	0	0	0.1494	0.173	0	0	0
ENSG00000271930.1	7.985	8.39	7.709	5.02	11.88	15.06	2.863	6.664	1.071
ENSG00000164920.9	194.3	271.5	542.4	131.6	397.9	441	75.25	238	28.17
ENSG00000229625.3	1.275	0.651	0.6441	0.4544	0.8193	1.304	0.5654	1.284	0.2115
ENSG00000253948.1	18.22	19.28	13.11	7.628	9.755	13.61	6.041	8.553	1.42
ENSG00000253180.1	3.936	5.282	1.942	2.055	1.635	0.7569	1.203	1.988	1.125
ENSG00000132549.18	21.43	12.61	17.86	12.4	18.42	18.97	9.102	11.81	6.138
ENSG00000253562.1	0	0	0	0	0.2892	0	0	0	0
ENSG00000253532.1	0.1989	0.8884	0	0	0	0.09244	0	0.1821	0
ENSG00000236583.1	0.3772	0.5081	1.129	0.112	0.03366	0.3116	1.161	0.6138	0.2433
ENSG00000237704.1	0	0	0	0	0.06523	0.1133	0	0	0.1347
ENSG00000225017.1	0	0.06849	0.09036	0.04781	0	0	0	0	0
ENSG00000206699.1	0	0	0	0	0	0	0	0	0
ENSG00000207804.1	0	0	0	0	0	0	0	0	0
ENSG00000216069.1	0	0	0	0	0	0	0	0	0
ENSG00000243254.3	0	0	0.3332	0	0	0	0.2193	0	0
ENSG00000235683.1	0.4594	0.07328	0.2417	0.05115	0.04612	0.1601	0.1909	0.3417	0.02381
ENSG00000253539.1	0.1827	1.165	0.2306	0	0.1467	0.08488	0	0.3344	0.3029
ENSG00000253912.1	0	0.2063	0	0	0	0	0	0	0
ENSG00000164919.10	76.72	121.6	123.6	76.6	83.62	113.6	66.05	77.32	51.57
ENSG00000132554.19	7.241	1.705	2.859	1.508	3.446	3.78	0.885	2.515	0.1854
ENSG00000212414.1	0	0	0	0	0	0	0	0	0
ENSG00000221753.1	0	0	0	0	0	0	0	0	0
ENSG00000156509.13	0.4875	0.5644	0.1216	0.03216	0.4349	0.3188	0.3201	0.1653	0.7934
ENSG00000147669.10	53.51	53.11	52.23	62.84	54.72	50.47	29.21	52.4	19.79
ENSG00000104450.12	6.021	6.528	4.181	4.847	5.02	4.283	5.819	4.23	3.651
ENSG00000202310.1	0.548	0	0	0	0	0	0	0	0
ENSG00000253299.1	0	0.1492	0	0.2083	0	0.2174	0	0	0
ENSG00000199667.1	0	0	0	0	0	0	0	0	0
ENSG00000034677.12	99.25	105.1	82.33	39	68.22	70.83	45.89	57.41	34.09
ENSG00000253217.1	2.927	3.527	1.003	0.1931	0.7833	0.7052	2.643	0.3969	0.3595
ENSG00000253824.1	0.2119	1.937	0.1189	0	0.1134	0	0	0.06464	0.1171
ENSG00000265599.1	0	0	0	0	0	0	0	0	0
ENSG00000253842.1	0	0.05082	0	0	0	0	0	0	0
ENSG00000253666.1	0	0.05088	0	0	0.06405	0	0.08839	0	0.1323
ENSG00000254364.1	0	0	0	0	0	0	0.8444	0	0
ENSG00000186106.11	16.35	20.21	17.77	13.52	15	11.81	8.452	10.44	7.882
ENSG00000251013.1	1.644	0.7866	1.038	0.366	0.33	0.764	0	0.3762	0.6815
ENSG00000174226.8	0.4323	0.2278	1.25	0.1506	0.1207	0.08734	0.6665	0.3096	1.636
ENSG00000253740.5	0	0	0	0	0	0	0.1461	0	0
ENSG00000252764.1	0	0	0	0	0	0	0	0	0
ENSG00000070756.15	761.5	412.8	484.2	463.6	479.1	369.8	955.7	612.9	1122
ENSG00000221527.1	0	0	0	0	0	0	0	0	0
ENSG00000202001.2	0	0	0	0	0	0	0	0	0
ENSG00000242399.1	0	0	0	0.2978	0	0	0	0	0
ENSG00000222795.1	0	0	0	0	0	0	0	0	0
ENSG00000212994.5	0.1701	0.217	0.2863	0.4544	0.2731	0.1581	0.3769	0	0.423
ENSG00000275041.1	0	0	0	0	0	0	0	0	0.1728
ENSG00000260368.1	2.643	2.81	2.835	1.431	0.2497	0.3853	2.527	0.1897	2.492
ENSG00000164924.17	144.1	132.4	163.8	210.3	218.1	191.1	414.4	135.7	500.1
ENSG00000242315.3	0.1986	0	0	0	0	0	0	0	0
ENSG00000248599.1	0	0	0	0	0.04879	0	0.3367	0	0.3779
ENSG00000253395.1	0	0	0	0	0.221	0	0.1525	0	0.7988
ENSG00000253355.1	0	0	0	0	0	0	0.2744	0	0
ENSG00000202360.1	0	0	0	0	0	0	2.217	0	0.1382
ENSG00000253737.1	0	0	0	0	0	0	0.416	0	0.5187
ENSG00000261087.1	30.73	26.98	36.64	6.754	9.05	6.717	3.691	21.84	6.67
ENSG00000120963.11	33.94	31.52	28.69	27.29	26.67	31.65	35.73	29.15	30.44
ENSG00000271882.1	6.624	6.247	3.272	2.821	3.469	3.346	2.553	1.186	2.865
ENSG00000253942.1	0	0	0	0	0	0	0	0	0
ENSG00000253679.1	0	0.07713	0	0	0	0.6742	0.06699	0	0
ENSG00000253282.1	0	0	0	0	0	0.1505	0	0	0
ENSG00000239115.1	0	0	0	0	0	0	0	0	0
ENSG00000271560.1	0	0	0	0	0	0	0	0	0
ENSG00000228224.3	0.5709	0.8255	0.4805	0.4406	0.4279	0.07075	0.5483	0.4529	0.3471
ENSG00000254063.2	0	0	0	0	0	0	0	0	0
ENSG00000253644.1	0	0	0	0	0	0	0	0	0
ENSG00000239211.3	0	0	0	0	0	0	0	0	0.1647
ENSG00000254084.1	0	0	0	0	0	0	0.2269	0	0
ENSG00000254024.1	0	0.2568	0	0	0	0	4.313	0	2.225
ENSG00000083307.10	0.8118	0.7697	0.04745	0.1105	0.03621	0.08383	41.22	0.06192	33.72
ENSG00000253991.1	0	0	0	0	0	0	0.1217	0	0
ENSG00000253153.1	0	0	0	0	0	0	0.1363	0	0.204
ENSG00000104490.17	2.883	5.243	4.608	4.742	6.704	11.79	1.547	2.878	1.091
ENSG00000238372.1	0	0	0	0	0	0	0	0	0
ENSG00000282989.1	0	0	0	0	0	0	0.2733	0	0.06815
ENSG00000266756.1	0	0	0	0	0	0	0	0	0
ENSG00000254492.1	0	0	0	0	0	0	0	0	0
ENSG00000048392.11	12.95	15.31	14.29	12.05	16.15	16.41	9.796	13.91	9.266
ENSG00000246263.2	14.21	6.872	11.59	5.6	9.327	9.28	6.549	9.113	3.717
ENSG00000253328.2	1.204	0.6399	0.3377	0.3573	0.3222	0.7458	0.2223	0.5509	0.1663
ENSG00000104517.12	59.88	35.03	38.43	30.52	44.4	42.83	24.42	39.41	28.95
ENSG00000272037.1	20.52	10.51	14.27	6.314	5.198	7.408	5.563	13.7	8.324
ENSG00000253923.2	0.1214	0	0	0.2162	0	0	0.1345	0	0.151
ENSG00000221387.1	0	0	0	0	0	0	0	0	0
ENSG00000271612.1	0.196	0.125	0	0	0	0	0	0	0
ENSG00000240724.2	0	0	0	0	0	0	0	0	0
ENSG00000253633.1	0.2885	0.03067	0	0	0.193	0	0	0	0.07972
ENSG00000252593.1	0	0	0	0	0	0	0	0	0
ENSG00000155087.3	0.2272	0	0	0.2023	0.1824	0.1584	0.06294	0.104	0.1884
ENSG00000253382.3	0	0	0	0.1281	0	0	0	0	0
ENSG00000155090.14	17.47	40.05	34.84	36.89	56.08	46.99	29	22.59	32.84
ENSG00000283959.1	0.5279	0.5495	0.3975	0.198	0.4016	1.214	0.4619	0.5341	0.3225
ENSG00000250684.4	0	0	0.1161	0	0	0.1282	0	0	0
ENSG00000253669.3	0.3347	0.5739	0.6691	0.5962	0.6383	0.5444	0.3709	0.2872	1.075
ENSG00000155096.13	42.61	40.61	58.84	59.61	53.36	54.12	44.11	44.68	43.84
ENSG00000253385.1	0.1537	0	0.1941	0	0	0.2857	0.1703	0	0.06373
ENSG00000253320.5	2.774	1.568	2.039	0.6879	1.043	1.648	1.128	2.475	0.524
ENSG00000253263.1	0.2221	0.2834	0.4673	0.09888	0.1783	0.1032	0.4922	0	0.1841
ENSG00000244052.1	1.003	1.536	1.126	0.7742	0.4833	0.1243	0.1482	1.469	0.3327
ENSG00000201216.1	0	0	0	0	0	0	0	0	0
ENSG00000254281.1	2.523	1.14	1.504	1.966	1.604	2.149	0.233	1.155	0
ENSG00000253663.1	0	0	0	0	0	0	0	0	0
ENSG00000254236.1	0	0	0	0	0	0	0	0	0
ENSG00000155097.11	35.62	34.5	42.71	21.51	31.38	41.08	16.17	34.46	12.24
ENSG00000253795.1	0	0	0	0	0	0	0	0	0
ENSG00000253556.1	0	0	0	0	0	0	0	0	0
ENSG00000253977.1	0	0	0	0	0.1924	0	0	0	0
ENSG00000250929.2	0	0	0	0.09548	0.2583	0	0.9505	0	0.1778
ENSG00000236939.2	0.9302	0.07418	0.1957	0.4142	0.5602	1.729	0.1288	1.171	0.3856
ENSG00000164929.16	3.588	1.095	1.59	4.153	1.823	3.706	1.018	1.365	0.4025
ENSG00000265657.1	0	0	0	0	0	0	0	0	0
ENSG00000247081.7	0.6964	0.3736	0.6128	1.015	0.7117	0.868	0.4034	0.3912	0.2625
ENSG00000164930.11	16.43	10.59	9.234	11.77	13.42	12.34	30.78	5.918	24.99
ENSG00000164932.12	4.299	9.205	43.95	10.56	14.4	66.96	9.158	5.033	1.906
ENSG00000266289.1	1.752	1.409	1.474	1.424	0.4893	0.8495	0.1688	0.1394	0.6315
ENSG00000207399.1	0	0.7057	0	0.4926	0	0.5141	0	0.5063	0.4586
ENSG00000164933.11	30.72	23.71	29.4	34.53	32.16	30.97	14.09	28.74	8.234
ENSG00000164934.13	16.31	18.04	12.7	32.31	15.84	20.76	16.53	11.75	14.86
ENSG00000261670.1	0.09012	0.06571	0.1192	0.1147	0.07236	0.2632	0.05707	0	0
ENSG00000271830.1	0	0	0	0	0	0	0	0	0
ENSG00000253477.5	0	0.03779	0	0	0	0	0	0	0.09824
ENSG00000176406.22	1.579	5.283	7.046	1.9	1.352	1.273	2.602	1.099	1.098
ENSG00000255105.1	0	0	0	0	0	0	0	0	0
ENSG00000254644.1	0	0	0	0	0.2528	0.2926	0	0	0.261
ENSG00000239344.1	0.1121	0.2145	0	0.09982	0.09	0.1042	0.3726	0.513	0
ENSG00000147647.12	0.08903	0.4402	0.3185	0.2973	0.3217	0.5378	0.2467	0.04075	0.07382
ENSG00000164935.6	0.04261	0.1087	0.03586	0.03794	0.01711	0.0396	0.07083	0.1365	0
ENSG00000179577.3	0	0.03797	0	0	0	0.08296	0	0	0
ENSG00000279138.1	0.1845	0.4373	0.1775	0.1409	0.04234	0.245	0.1169	0	0.04372
ENSG00000208032.1	0	0	0	0	0	0	0	0	0
ENSG00000147650.11	8.536	10.02	16.52	7.954	10.01	10.36	5.369	5.959	4.268
ENSG00000253454.1	0	0	0	0	0	0	0	0	0
ENSG00000169946.13	12.05	5.152	12.84	5.823	11.67	9.628	3.146	12.12	0.6374
ENSG00000283157.1	0	0	0	0	0	0	0	0	0
ENSG00000243939.1	0	0	0	0	0	0	0	0	0
ENSG00000253997.1	0	0	0	0	0	0	0	0	0
ENSG00000240271.1	0	0	0	0	0	0	0	0	0
ENSG00000254041.1	0	0	0.3865	0.1022	0.1844	0.5869	0	0	0.09519
ENSG00000253318.1	0	0	0	0	0	0	0	0	0
ENSG00000243171.1	0	0	0	0	0	0	0	0	0
ENSG00000253420.1	0.1824	0	0.4605	0.1624	0.1464	0	0.2021	0.1669	0
ENSG00000254141.1	1.24	0.1055	0.5565	0	0	0.1536	0	0.4539	0
ENSG00000243601.1	0	0.1554	0.41	0	0	0	0	0	0
ENSG00000251003.7	2.482	2.08	1.334	0.2131	0.2882	2.001	0.03314	0.6843	0.09918
ENSG00000253526.1	0	0.1697	0	0	0	0	0	0	0
ENSG00000201627.1	0	0	0	0	0	0	0	0	0
ENSG00000213708.6	0	0	0	0	0	0	0	0	0
ENSG00000254021.1	0	0	0	0	0	0	0	0	0
ENSG00000254615.2	13.1	15.51	14.74	11.07	5.861	9.148	3.374	17.79	4.115
ENSG00000164830.18	23.58	15.09	17.57	16.09	24.55	20.86	18.53	18.51	26.63
ENSG00000253582.1	0.822	0.6742	0.3953	0	0.66	0.1091	0.6506	0.215	1.363
ENSG00000253676.1	1.411	0.7075	0.7637	0.1796	0.5667	1.312	1.564	0.9228	1.254
ENSG00000251892.1	0	0	0	0	0	0	0	0	0
ENSG00000174429.3	0.3437	0.1645	1.591	0.8035	0.552	0.599	0	0.6292	0
ENSG00000275905.1	0	0.1248	0	0	0.3142	0	0	0.08954	0
ENSG00000254146.1	0	0	0	0	0	0	0	0	0
ENSG00000154188.9	4.158	6.108	10.54	5.453	17.36	6.025	1.315	9.433	1.311
ENSG00000248838.2	0	0	0	0	0	0	0	0	0
ENSG00000200806.1	0	0	0	0	0	0	0	0	0
ENSG00000147655.10	9.391	0.7065	0.5084	1.511	9.885	17.7	0.7172	9.018	0.07155
ENSG00000253228.1	0	0	0	0	0	0.1294	0	0	0.4618
ENSG00000230948.1	0	0.0744	0	0	0	0	0	0	0
ENSG00000104408.9	748.9	376.2	355.3	175.7	289.1	250.8	198.1	475.8	132.7
ENSG00000253754.1	1.192	0.1689	0.2229	0.1179	0.1063	0	0.2934	0	0.1098
ENSG00000243287.2	0.2996	0	0	0	0	0	0	0	0
ENSG00000104412.7	64.91	47.26	56.31	61.4	51.94	53.66	53.54	69.53	52.96
ENSG00000253657.1	0	0	0	0	0	0	0	0	0
ENSG00000253949.1	0	0	0	0	0	0	0	0	0
ENSG00000164841.4	0.2057	0.42	0.554	0.1099	0.4955	0.07647	0.4331	0.2636	0.5799
ENSG00000253580.1	0	0	0	0	0	0	0	0	0
ENSG00000253796.1	0	0	0.1119	0.1184	0	0	0	0	0
ENSG00000174417.2	0	0	0.1187	0	0.1133	0.1639	0	0.03228	0
ENSG00000120526.10	20.75	11.42	11.46	19.58	11.49	12.05	9.335	10.92	6.626
ENSG00000250267.2	0	0	0	0	0.05785	0	0	0	0
ENSG00000120533.12	45.92	37.83	40.08	32.78	48.35	43.06	29.39	37.54	15.55
ENSG00000205038.11	0.184	0.6041	3.173	1.866	3.773	5.777	2.88	1.241	0.2456
ENSG00000254185.1	0	0	0	0.1068	0	0.1115	0	0	0
ENSG00000147654.14	20.19	16.01	19.12	14.78	18.36	16.14	11.81	18.62	6.932
ENSG00000147642.16	10.27	5.556	23.33	12.34	13.07	12.53	6.497	5.541	2.227
ENSG00000248050.1	0.3128	0.08552	0.1316	0.05969	0.1435	0.06229	0	0.0409	0
ENSG00000255099.1	0	0	0	0	0	0	0	0	0
ENSG00000283555.1	0	0	0	0	0	0	0	0	0
ENSG00000241385.1	0	0	0	0	0	0	0	0	0
ENSG00000164794.8	0	0	0	0	0	0	0.02041	0	0.01527
ENSG00000240590.1	0	0	0	0	0	0	0	0	0
ENSG00000253956.1	0	0	0	0	0	0	0	0	0
ENSG00000253107.1	0	0	0	0	0.08555	0	0	0	0
ENSG00000253122.1	0	0	0	0	0	0	0	0	0
ENSG00000253717.1	0	0	0	0	0	0	0	0	0
ENSG00000253994.1	0	0	0	0	0	0	0	0	0
ENSG00000254241.1	0	0	0	0	0	0	0	0	0
ENSG00000253877.5	0	0	0	0	0	0	0	0	0
ENSG00000253103.1	0	0	0	0	0	0	0	0	0
ENSG00000253489.1	0	0	0	0	0	0	0	0	0
ENSG00000254124.1	0	0	0	0	0	0	0	0	0
ENSG00000253434.5	0	0	0	0	0	0	0	0	0
ENSG00000255033.1	0	0	0	0	0	0	0	0	0
ENSG00000253156.1	0	0	0	0	0	0	0	0	0
ENSG00000254262.1	0	0	0	0	0	0	0	0	0
ENSG00000222146.1	0	0	0	0	0	0	0	0	0
ENSG00000164796.17	0.5051	0.3816	1.439	0.2486	0.2419	0.5971	0.1669	0.1906	0.03306
ENSG00000230169.1	0	0	0	0	0	0	0	0	0
ENSG00000238399.1	0	0	0	0	0	0	0	0	0
ENSG00000227514.3	0	0	0	0	0	0	0	0	0
ENSG00000253207.3	0.1494	0	0	0	0	0	0	0	0
ENSG00000206719.1	0	0	0	0	0	0	0	0	0
ENSG00000254339.5	0.04965	0.06335	0	0	0	0	0	0	0
ENSG00000253499.2	0	0	0	0	0	0	0	0	0
ENSG00000253756.1	0	0	0	0	0	0	0	0	0
ENSG00000104447.12	12.37	16.95	12.24	13.46	16.05	15.39	23.83	7.73	20.34
ENSG00000227170.1	0	0.1878	0.3717	0	0	0.1368	0.6526	0.1348	0.3662
ENSG00000249917.2	0	0	0	0	0	0	0.04873	0	0.03646
ENSG00000199450.1	0	0	0	0	0	0	0	0	0
ENSG00000253672.1	0	0	0	0	0	0	0	0	0
ENSG00000147677.10	240.2	137	133.8	108.3	118	106.7	96.61	189.1	98.46
ENSG00000147679.11	11.17	8.961	10.69	9.945	10.3	8.545	6.933	8.362	5.066
ENSG00000164754.14	78.51	64.36	66.7	63.27	85.97	78.97	57.42	67.02	70.63
ENSG00000253327.2	0.1077	0.1374	0.1812	0.06392	0.1729	0.1334	0.1591	0.0657	0.3868
ENSG00000205002.3	0.09814	0.4696	0.0826	1.114	0.2955	0.8894	0	0.4492	0.1628
ENSG00000164756.12	0.2094	0.1943	0.09611	0.1017	0	0.2388	0	0.2352	0
ENSG00000244033.3	0	0	0	0	0	0	0	0	0
ENSG00000253271.2	0	0	0	0	0	0	0	0	0
ENSG00000253622.1	0	0	0	0	0	0	0	0	0
ENSG00000240151.3	0	0	0	0	0	0.191	0	0	0
ENSG00000252852.1	0	0	0	0	0	0	0	0	0
ENSG00000164758.7	40.32	30.82	35.8	38.95	39.46	33.56	22.31	44.88	19.93
ENSG00000239917.3	0.1193	0.1522	0	0.425	0.1916	0.5545	0.2645	0.6553	0
ENSG00000182197.10	11.44	14.38	23.33	9.585	16.51	13.27	13.41	10.57	11.65
ENSG00000279535.1	0	0	0	0	0	0	0	0	0
ENSG00000177570.13	1.369	1.19	0.7926	0.5505	0.8721	1.46	1.716	0.3807	2.357
ENSG00000225885.6	0.2562	0.3736	0.1848	0.06519	0	0.1361	0	0.1005	0.1214
ENSG00000281641.2	0	0.04291	0	0	0	0	0.1491	0	0.1115
ENSG00000242206.2	0	0	0	0	0	0	0	0	0.1418
ENSG00000164761.8	0.4412	1.393	0.5941	2.377	1.913	3.383	0.6356	0.6259	0.4024
ENSG00000207334.1	0	0	0	0	0	0	0	0	0
ENSG00000254247.1	0	0	0	0	0	0	0	0	0
ENSG00000184374.2	0	0.04522	0.179	0	0.02846	0	0	0	0
ENSG00000254278.1	0	0	0	0	0.03375	0	0	0	0.03485
ENSG00000147676.13	12.87	1.076	0.108	0.2612	0.1178	0.3408	218.6	0.1175	249.4
ENSG00000253972.5	0.04507	0	0	0	0.07239	0.1257	2.348	0.1238	2.429
ENSG00000276479.1	0	0	0	0	0	0	0	0	0
ENSG00000206776.1	0	0.3095	0.4083	0	0.3895	0	0	0.444	0
ENSG00000136999.4	15.16	11.35	11.53	36.93	29.88	23.21	4.863	16.09	4.864
ENSG00000253398.1	0	0	0	0.1622	0.1462	0	0	0	0
ENSG00000254037.2	0	0.07597	0	0.106	0.1912	0	0.2639	0	0.09873
ENSG00000136960.12	69.18	58.48	16.26	47.43	35.99	49.37	22.93	33.33	3.2
ENSG00000253495.1	1.176	0.5001	1.649	0	0	0	0	2.87	0
ENSG00000201896.1	0	0.1195	0	0	0	0	0	0	0
ENSG00000064313.11	23.55	13.81	15.17	16.81	19.23	18.35	13.72	11.83	10.82
ENSG00000136982.5	9.309	5.694	6.242	5.216	4.929	5.443	2.749	5.127	6.022
ENSG00000279347.1	2.439	2.151	1.117	0.6388	1.21	0.6667	0.477	1.28	0.4461
ENSG00000244642.3	0	0	0	0	0	0	0	0	0
ENSG00000245330.4	0.9089	0.0446	0.02942	0.1245	0.1123	0.2274	0.07748	1.184	0.05797
ENSG00000202356.1	1.208	0	0	0	0	0	0	0	0
ENSG00000155792.9	12.98	10.45	4.414	11.3	13.53	24.11	12.29	19.5	4.244
ENSG00000254343.2	4.328	7.079	2.517	4.275	6.067	5.852	3.052	8.14	0.3915
ENSG00000187955.11	116.6	159.3	550.4	75.29	212.5	215.9	90.55	93.28	13.5
ENSG00000172172.7	16.6	18.14	16.36	23.47	17.61	20.51	23.85	12.52	24.15
ENSG00000172167.7	5.519	4.575	3.698	4.446	5.015	3.543	2.153	2.476	3.823
ENSG00000172164.13	7.037	11.28	15.9	9.379	21.64	7.766	4.33	10.1	1.885
ENSG00000250290.1	0.1305	0.2706	0.4119	0	0.131	0	0	0.1195	0
ENSG00000248318.1	0.12	0.03827	0	0	0	0	0	0	0.04974
ENSG00000272502.1	0.1681	0.5363	0.07075	0.2246	0.7425	0.5469	0.09316	0.07695	0.2788
