"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation_status"
"ENST00000467214",2.86106728180127,3.91523426987154,0.456380056800515,8.57888992196455,9.57930930353786e-18,2.18997276103459e-16,"Upregulated"
"ENST00000467228",0.568064757787098,1.5599833955272,0.518515967648983,3.00855420634462,0.00262493970367279,0.00793610337219258,"Upregulated"
"ENST00000467236",2.67974586755788,3.81887803800553,0.466138167324337,8.19258817600398,2.55667793486713e-16,5.0382644539907e-15,"Upregulated"
"ENST00000467281",1.17265093225357,2.64286943835994,0.486157377696197,5.43624258235876,5.44158592034888e-08,3.90546799973965e-07,"Upregulated"
"ENST00000467406",2.38425544912836,3.63792969723785,0.457859376399407,7.94551752078645,1.93381718243257e-15,3.44898287490191e-14,"Upregulated"
"ENST00000467447",1.24951909673017,2.72649018018139,0.461583769030063,5.90681554056942,3.48783905188037e-09,2.93780991998207e-08,"Upregulated"
"ENST00000467482",1.57126883584551,3.05693842121677,0.519994460276973,5.87879036170598,4.13275365342045e-09,3.4499823949647e-08,"Upregulated"
"ENST00000467670",1.06222549203161,2.4630066413566,0.466262174935657,5.28245003295943,1.27467607526836e-07,8.66185165473889e-07,"Upregulated"
"ENST00000467689",0.980687703213507,2.38567610638197,0.464220164703377,5.13910486397406,2.76050322009184e-07,1.78677114238926e-06,"Upregulated"
"ENST00000467739",0.698133262784898,1.88024623407078,0.472998562180962,3.97516268421853,7.03311630126589e-05,0.000300364347691215,"Upregulated"
"ENST00000467793",9.97005389250719,5.70406846801881,0.477015603331782,11.9578236606475,5.90903383090014e-33,5.77830657560009e-31,"Upregulated"
"ENST00000467812",2.42883244467166,3.67837303761682,0.456264847510195,8.06192512460568,7.51021994319614e-16,1.39887032131782e-14,"Upregulated"
"ENST00000467815",3.60632983768638,4.23302000573665,0.472345217944029,8.96170818487729,3.19686949970276e-19,8.51524362821947e-18,"Upregulated"
"ENST00000467847",0.837310725853226,2.12606032680733,0.468247117606736,4.5404664478745,5.61299110038952e-06,2.94214498174433e-05,"Upregulated"
"ENST00000467848",2.23914584112865,3.57302293499777,0.463518032354141,7.70848744945456,1.27317638075824e-14,2.09112904090716e-13,"Upregulated"
"ENST00000467849",5.47080713295627,4.84427439872521,0.491442551594546,9.85725469438363,6.37690945054012e-23,2.46395497226959e-21,"Upregulated"
"ENST00000468071",8.51995643957729,5.47359036966222,0.453744851297599,12.0631459596932,1.65344135754318e-33,1.69828649364345e-31,"Upregulated"
