TF_gene,tissue_cervix_ectocervix,TF_transcript_id_cervix_ectocervix,target_gene_cervix_ectocervix,target_transcript_id_cervix_ectocervix,importance_cervix_ectocervix,cervix_ectocervix_percentage,cervix_ectocervix_opposite_percentage,tissue_fallopian_tube,TF_transcript_id_fallopian_tube,target_gene_fallopian_tube,target_transcript_id_fallopian_tube,importance_fallopian_tube,fallopian_tube_percentage,fallopian_tube_opposite_percentage,log2FoldChange,regulation_status,is_common_TF
HPS1,cervix_ectocervix,HPS1-201,KAT5,KAT5-203,2.958153281065264,0.41565369479667685,0.5843463052033231,fallopian_tube,HPS1-201,SNW1,SNW1-204,2.823273435577678,0.0,0.0,0.0,0,False
LPAR1,cervix_ectocervix,0,HDGF,HDGF-201,2.9564701938762323,0.5341361318279634,0.4658638681720366,fallopian_tube,LPAR1-203,STAT2,STAT2-202,2.7168473471588945,0.4411620695283173,0.5588379304716826,0.0,0,False
RETREG2,cervix_ectocervix,RETREG2-201,STAT1,STAT1-201,2.955710139072334,0.5849579087284005,0.4150420912715995,fallopian_tube,RETREG2-203,NR1H2,NR1H2-201,3.065989158586171,0.5116875886247184,0.4883124113752816,0.0,0,False
CFAP97,cervix_ectocervix,CFAP97-201,TERF2,TERF2-201,2.9498590092920534,0.4826289221023458,0.5173710778976541,fallopian_tube,CFAP97-201,ZNF451,ZNF451-203,3.5767115467858392,0.0,0.0,0.0,0,False
TRAPPC3,cervix_ectocervix,0,PIAS3,PIAS3-206,2.9493681821586466,0.48723254173524577,0.5127674582647542,fallopian_tube,0,PAWR,PAWR-201,4.115367940076072,0.5461306685991075,0.4538693314008925,0.0,0,False
EIF1,cervix_ectocervix,EIF1-203,TFE3,TFE3-201,2.9460662678058105,0.45793590418787916,0.5420640958121208,fallopian_tube,EIF1-204,PIAS3,PIAS3-204,2.864563795375542,0.5529793191531168,0.4470206808468832,0.0,0,False
TLN1,cervix_ectocervix,TLN1-207,MED15,MED15-202,2.94241715133816,0.5263529483991773,0.47364705160082266,fallopian_tube,0,TCF12,TCF12-203,2.92334124412611,0.0,0.0,0.0,0,False
ATP5PF,cervix_ectocervix,0,SLC2A4RG,SLC2A4RG-208,2.941908693835696,0.49491889162406105,0.505081108375939,fallopian_tube,0,EMX2,EMX2-204,3.665463135515421,0.0,0.0,0.0,0,False
EMC10,cervix_ectocervix,EMC10-207,HMG20B,HMG20B-213,2.941372604715215,0.4918835635283112,0.5081164364716888,fallopian_tube,EMC10-207,COPS5,COPS5-201,2.860817385682547,0.5032514177693762,0.4967485822306238,0.0,0,False
RACK1,cervix_ectocervix,RACK1-201,AIP,AIP-201,2.940683340309822,0.5464787043390784,0.4535212956609216,fallopian_tube,RACK1-202,SMAD2,SMAD2-205,3.263246402178875,0.5011274603477929,0.4988725396522071,0.0,0,False
NPIPA1,cervix_ectocervix,NPIPA1-205,PER2,PER2-201,2.9397532388078784,0.0,0.0,fallopian_tube,NPIPA1-207,SRSF2,SRSF2-209,3.990079251034424,0.4696222993218736,0.5303777006781264,7.21636787041639,Upregulated,False
RER1,cervix_ectocervix,RER1-209,GTF3A,GTF3A-201,2.939558007727598,0.4397233628701102,0.5602766371298897,fallopian_tube,RER1-202,KAT5,KAT5-203,4.528091005665671,0.5843463052033231,0.4156536947966769,0.0,0,False
HNRNPA2B1,cervix_ectocervix,HNRNPA2B1-209,STAT2,STAT2-206,2.938489252047334,0.6166653799634576,0.3833346200365424,fallopian_tube,HNRNPA2B1-209,HDAC3,HDAC3-201,2.8978277556360825,0.49986749026563104,0.500132509734369,0.0,0,False
NSFL1C,cervix_ectocervix,0,TCF7L1,TCF7L1-201,2.938458496703185,0.6113782494150594,0.38862175058494064,fallopian_tube,NSFL1C-212,HAND2,HAND2-201,3.4447540171197133,0.0,0.0,0.0,0,False
CD9,cervix_ectocervix,CD9-212,KDM5B,KDM5B-202,2.936008179514044,0.5706267959770115,0.4293732040229885,fallopian_tube,CD9-206,PPARD,PPARD-203,2.9724867039158034,0.5077792154511314,0.49222078454886864,0.0,0,False
SF1,cervix_ectocervix,SF1-217,BCLAF1,BCLAF1-206,2.935179320474187,0.0,0.0,fallopian_tube,SF1-215,NRF1,NRF1-205,3.0726845984538675,0.0,0.0,0.0,0,False
PABPC1,cervix_ectocervix,PABPC1-219,DR1,DR1-201,2.928406056649393,0.5584144013092099,0.44158559869079006,fallopian_tube,PABPC1-221,SMAD3,SMAD3-201,3.684570365529984,0.43450422585157317,0.5654957741484268,0.0,0,False
CRELD2,cervix_ectocervix,CRELD2-201,XBP1,XBP1-201,2.926703314869248,0.30669330669330674,0.6933066933066933,fallopian_tube,CRELD2-201,NR1H2,NR1H2-201,2.8094673922031435,0.5116875886247184,0.4883124113752816,0.0,0,False
SUB1,cervix_ectocervix,SUB1-203,JUN,JUN-201,2.922850377476905,0.32949968745301905,0.670500312546981,fallopian_tube,SUB1-205,ELF4,ELF4-202,3.1165754607185647,0.0,0.0,0.0,0,False
NOXA1,cervix_ectocervix,0,CHD4,CHD4-203,2.921749301373958,0.5024994498066464,0.4975005501933536,fallopian_tube,0,DNAJC1,DNAJC1-202,2.71148582352465,0.47358580256694666,0.5264141974330534,0.0,0,False
GPR108,cervix_ectocervix,GPR108-203,HSF1,HSF1-204,2.9181218946975123,0.46643779097604954,0.5335622090239505,fallopian_tube,GPR108-202,APEX1,APEX1-210,2.9776960325306088,0.5747247648373898,0.42527523516261023,-6.53088476860454,Downregulated,False
CTSH,cervix_ectocervix,0,NAB1,NAB1-201,2.915017403271229,0.5164225477141589,0.48357745228584115,fallopian_tube,CTSH-202,SMARCC2,SMARCC2-202,3.199883176262099,0.0,0.0,0.0,0,False
COA8,cervix_ectocervix,COA8-207,TFE3,TFE3-201,2.9139600688221377,0.45793590418787916,0.5420640958121208,fallopian_tube,0,NFE2L1,NFE2L1-202,3.246448567982783,0.5763789889242241,0.4236210110757759,-5.81808164401441,Downregulated,False
NFIA,cervix_ectocervix,0,OSR2,OSR2-202,2.913218330075056,0.4917727458671223,0.5082272541328777,fallopian_tube,0,RNF14,RNF14-203,2.793017118884419,0.4975579555616703,0.5024420444383297,0.0,0,False
PSMD14,cervix_ectocervix,0,ZNF91,ZNF91-210,2.912418223696726,0.0,0.0,fallopian_tube,PSMD14-201,ENO1,ENO1-201,2.859803416676621,0.4667114244153519,0.5332885755846482,0.0,0,False
EEF1B2,cervix_ectocervix,0,BCL6,BCL6-202,2.9119271249666063,0.4259508290089862,0.5740491709910138,fallopian_tube,EEF1B2-207,KDM2A,KDM2A-210,3.3059926909095183,0.46808911878013953,0.5319108812198605,0.0,0,False
NDUFA11,cervix_ectocervix,NDUFA11-205,RXRA,RXRA-201,2.91108138426882,0.4761113605747642,0.5238886394252358,fallopian_tube,NDUFA11-201,NR1H2,NR1H2-201,3.189390619961567,0.5116875886247184,0.4883124113752816,0.0,0,False
KRTCAP2,cervix_ectocervix,KRTCAP2-201,NFYC,NFYC-213,2.909868400775842,0.49701293989599704,0.502987060104003,fallopian_tube,0,MAX,MAX-204,2.7020858981715667,0.5675041919932927,0.4324958080067073,0.0,0,False
TBCC,cervix_ectocervix,TBCC-201,HBP1,HBP1-208,2.9092468457592724,0.5322782920274709,0.4677217079725291,fallopian_tube,TBCC-201,VEZF1,VEZF1-201,2.95922529022071,0.5396147761231511,0.4603852238768489,0.0,0,False
MUL1,cervix_ectocervix,MUL1-201,DNMT1,DNMT1-224,2.908280758604428,0.5157783689569764,0.4842216310430236,fallopian_tube,MUL1-201,DDIT3,DDIT3-201,2.9833418340638405,0.466120753291789,0.533879246708211,0.0,0,False
NUBP2,cervix_ectocervix,NUBP2-215,CEBPZ,CEBPZ-201,2.9052187197462733,0.45980073341174843,0.5401992665882516,fallopian_tube,NUBP2-201,HMGB1,HMGB1-206,3.1347239177085124,0.0,0.0,0.0,0,False
B2M,cervix_ectocervix,B2M-209,CGGBP1,CGGBP1-201,2.903908540153569,0.47910527414901277,0.5208947258509873,fallopian_tube,B2M-205,YBX3,YBX3-210,3.869818450314788,0.582812109925848,0.417187890074152,0.0,0,False
HLA-DRB5,cervix_ectocervix,0,NCOR2,NCOR2-209,2.9034551382352367,0.4847238878419279,0.5152761121580721,fallopian_tube,0,USF2,USF2-201,3.1989449096052374,0.5284585865942131,0.4715414134057869,0.0,0,False
WDR13,cervix_ectocervix,WDR13-206,HOXD10,HOXD10-201,2.9018015294969937,0.0,0.0,fallopian_tube,WDR13-201,MED12,MED12-201,3.1284182675416976,0.0,0.0,-6.12986321241611,Downregulated,False
FCF1,cervix_ectocervix,0,TSHZ1,TSHZ1-201,2.9002048920814723,0.5316781532840654,0.4683218467159346,fallopian_tube,0,CTNNB1,CTNNB1-201,2.8811292531958963,0.41652026603086967,0.5834797339691303,0.0,0,False
TRMT112,cervix_ectocervix,TRMT112-203,LMO4,LMO4-201,2.8982598815181864,0.5598656271788046,0.4401343728211954,fallopian_tube,0,SNW1,SNW1-201,4.491159453470583,0.4874270557029177,0.5125729442970823,0.0,0,False
CTSB,cervix_ectocervix,CTSB-203,TLE3,TLE3-217,2.896746111785696,0.0,0.0,fallopian_tube,CTSB-204,HOXC4,HOXC4-202,2.865353699776499,0.0,0.0,-6.57716368306971,Downregulated,False
PLD3,cervix_ectocervix,PLD3-216,YBX3,YBX3-210,2.8965791629361406,0.41718789007415197,0.5828121099258481,fallopian_tube,PLD3-224,MAZ,MAZ-201,2.776738359275911,0.5096303097877178,0.49036969021228216,6.4007902129006,Upregulated,False
SARS2,cervix_ectocervix,0,MXI1,MXI1-201,2.896572209991855,0.4488507283175197,0.5511492716824803,fallopian_tube,0,SIRT6,SIRT6-202,3.1175019434274502,0.47523174115841055,0.5247682588415894,0.0,0,False
AP2M1,cervix_ectocervix,AP2M1-208,ZBTB7A,ZBTB7A-201,2.8949553349045565,0.46840329987401963,0.5315967001259804,fallopian_tube,AP2M1-212,PARK7,PARK7-209,3.1814745995880367,0.5192067327722689,0.4807932672277311,0.0,0,False
OMA1,cervix_ectocervix,OMA1-201,IRF9,IRF9-208,2.8944883117663145,0.5365345869711216,0.46346541302887845,fallopian_tube,OMA1-201,KAT2A,KAT2A-201,3.73775580292689,0.5316268246244976,0.4683731753755024,0.0,0,False
SLC25A12,cervix_ectocervix,SLC25A12-202,ETS2,ETS2-202,2.893702715018409,0.5340134318236509,0.4659865681763491,fallopian_tube,0,KDM5C,KDM5C-205,3.3190698953721003,0.5490849765924245,0.4509150234075755,0.0,0,False
PCMT1,cervix_ectocervix,0,SMAD7,SMAD7-201,2.892382406258713,0.5865821017106948,0.4134178982893052,fallopian_tube,PCMT1-203,FLYWCH1,FLYWCH1-205,3.2239417871097253,0.0,0.0,0.0,0,False
BPTF,cervix_ectocervix,0,CREBZF,CREBZF-204,2.891517232430003,0.467136227495639,0.532863772504361,fallopian_tube,0,DR1,DR1-201,4.977281181603851,0.44158559869079006,0.5584144013092099,0.0,0,False
ERLEC1,cervix_ectocervix,ERLEC1-201,SMARCD3,SMARCD3-202,2.88873372282822,0.39388199155254067,0.6061180084474593,fallopian_tube,0,USF2,USF2-201,3.355486691994768,0.5284585865942131,0.4715414134057869,0.0,0,False
HNRNPA3,cervix_ectocervix,HNRNPA3-204,SPEN,SPEN-205,2.8873635404473705,0.4499952512109412,0.5500047487890588,fallopian_tube,HNRNPA3-202,NR2F1,NR2F1-201,3.037273579053816,0.5370414277708324,0.4629585722291676,0.0,0,False
CTSF,cervix_ectocervix,0,NFE2L1,NFE2L1-222,2.885011089420276,0.0,0.0,fallopian_tube,CTSF-201,PHB1,PHB1-203,2.885400523612333,0.0,0.0,0.0,0,False
GART,cervix_ectocervix,GART-203,ARID5B,ARID5B-201,2.8839271972320546,0.5264815273989586,0.4735184726010414,fallopian_tube,GART-203,NPM1,NPM1-208,2.715723964904178,0.4925186446097563,0.5074813553902437,0.0,0,False
CIAO3,cervix_ectocervix,CIAO3-201,NONO,NONO-202,2.8837072543867865,0.0,0.0,fallopian_tube,CIAO3-201,MXD4,MXD4-201,3.532610640986899,0.5512432550678139,0.4487567449321861,0.0,0,False
SGSM3,cervix_ectocervix,SGSM3-207,HDAC1,HDAC1-206,2.8822921288147856,0.0,0.0,fallopian_tube,SGSM3-201,SAP30,SAP30-201,2.721806132498365,0.5870072656738008,0.4129927343261992,0.0,0,False
LGALS1,cervix_ectocervix,LGALS1-201,NR2F2,NR2F2-203,2.8797340508937754,0.5601236274673016,0.4398763725326984,fallopian_tube,LGALS1-201,RXRB,RXRB-202,2.9919926129169068,0.5034691956347407,0.4965308043652593,0.0,0,False
GOLM2,cervix_ectocervix,GOLM2-201,NR2F2,NR2F2-201,2.878931627382096,0.5441024018158208,0.4558975981841792,fallopian_tube,GOLM2-201,NFX1,NFX1-203,2.8116524941457004,0.5074441687344914,0.4925558312655086,0.0,0,False
SBF1,cervix_ectocervix,SBF1-205,SRSF2,SRSF2-203,2.877122966052167,0.4523183950472827,0.5476816049527173,fallopian_tube,SBF1-204,ETS2,ETS2-202,3.005155787941322,0.46598656817634915,0.5340134318236509,-5.66423307263663,Downregulated,False
CTNNA1,cervix_ectocervix,0,SRSF2,SRSF2-209,2.8766189388186247,0.5303777006781264,0.4696222993218736,fallopian_tube,CTNNA1-201,DDIT3,DDIT3-201,4.09857127273303,0.466120753291789,0.533879246708211,0.0,0,False
TAGLN,cervix_ectocervix,TAGLN-202,SND1,SND1-201,2.8760975547299563,0.4939013444441296,0.5060986555558704,fallopian_tube,0,PPARD,PPARD-203,2.806307232005384,0.5077792154511314,0.49222078454886864,0.0,0,False
UBL5,cervix_ectocervix,UBL5-201,DRAP1,DRAP1-208,2.875867601856605,0.0,0.0,fallopian_tube,UBL5-201,PHB1,PHB1-201,3.3306014838119755,0.5245791067673549,0.47542089323264514,0.0,0,False
RPS27A,cervix_ectocervix,RPS27A-208,NR2F6,NR2F6-201,2.8743807091727813,0.456747584134304,0.543252415865696,fallopian_tube,RPS27A-208,HSF4,HSF4-224,3.7293500297567856,0.5589791340415626,0.44102086595843737,0.0,0,False
COQ3,cervix_ectocervix,0,DNAJC2,DNAJC2-203,2.8730277037258065,0.49617837275564197,0.5038216272443581,fallopian_tube,0,NFIA,NFIA-207,3.174739635231564,0.5351042675776271,0.4648957324223729,0.0,0,False
UBTD1,cervix_ectocervix,0,TRIM28,TRIM28-207,2.872749554768243,0.48152299579843777,0.5184770042015623,fallopian_tube,UBTD1-201,IRF1,IRF1-202,2.706728245673725,0.5621857923497268,0.43781420765027323,0.0,0,False
TRIM4,cervix_ectocervix,0,ATF4,ATF4-202,2.8723274956748788,0.46246156601689603,0.537538433983104,fallopian_tube,TRIM4-201,SFPQ,SFPQ-206,3.026548000296492,0.40556949053579827,0.5944305094642017,0.0,0,False
TPRG1L,cervix_ectocervix,0,NUPR1,NUPR1-202,2.8709074948666644,0.4778813843431075,0.5221186156568924,fallopian_tube,TPRG1L-202,EP300,EP300-201,3.860897985786262,0.5445120727710521,0.45548792722894793,0.0,0,False
AFG2B,cervix_ectocervix,0,OSR2,OSR2-202,2.868374451422878,0.4917727458671223,0.5082272541328777,fallopian_tube,0,SON,SON-214,3.6709465581699328,0.0,0.0,0.0,0,False
PPP1R12C,cervix_ectocervix,PPP1R12C-206,TAF12,TAF12-202,2.8639812230075385,0.5280319110005124,0.4719680889994876,fallopian_tube,PPP1R12C-208,NR2C1,NR2C1-212,3.360682318144429,0.0,0.0,0.0,0,False
ISG20L2,cervix_ectocervix,0,PRRX2,PRRX2-201,2.863902975166534,0.0,0.0,fallopian_tube,ISG20L2-201,SPEN,SPEN-205,3.32001972545409,0.5500047487890588,0.4499952512109412,0.0,0,False
GRN,cervix_ectocervix,0,NUPR1,NUPR1-201,2.862568985502447,0.4606243541632676,0.5393756458367325,fallopian_tube,GRN-201,LRRFIP1,LRRFIP1-201,2.849824276346976,0.4743895055499495,0.5256104944500505,0.0,0,False
BCL6,cervix_ectocervix,BCL6-201,RARG,RARG-203,2.8624921435027475,0.5749331156758718,0.4250668843241282,fallopian_tube,BCL6-202,APEX1,APEX1-201,3.335213927577107,0.5009691711279306,0.4990308288720694,0.0,0,False
ADGRL2,cervix_ectocervix,ADGRL2-212,XBP1,XBP1-202,2.8600869078855693,0.4978448925460409,0.5021551074539591,fallopian_tube,ADGRL2-212,PA2G4,PA2G4-201,2.877714461371918,0.5115775539051807,0.48842244609481933,0.0,0,False
BRD2,cervix_ectocervix,BRD2-219,MLXIP,MLXIP-201,2.8587740801580623,0.32903379652713044,0.6709662034728696,fallopian_tube,BRD2-219,MAML1,MAML1-201,4.205667656876706,0.5170544192317622,0.4829455807682378,0.0,0,False
MAD1L1,cervix_ectocervix,MAD1L1-202,BHLHE40,BHLHE40-201,2.858111987575348,0.6517884554273065,0.34821154457269354,fallopian_tube,MAD1L1-202,CREB3,CREB3-201,3.764698506919314,0.5347506276003721,0.46524937239962794,0.0,0,False
PNPLA6,cervix_ectocervix,PNPLA6-215,CC2D1B,CC2D1B-201,2.857648347427641,0.0,0.0,fallopian_tube,PNPLA6-215,MAZ,MAZ-201,4.419266218240575,0.5096303097877178,0.49036969021228216,0.0,0,False
PFKL,cervix_ectocervix,0,HSF1,HSF1-204,2.8560201169710133,0.46643779097604954,0.5335622090239505,fallopian_tube,PFKL-201,PRMT5,PRMT5-202,2.707800460114418,0.5504267549207456,0.44957324507925445,0.0,0,False
SHMT2,cervix_ectocervix,0,CREBL2,CREBL2-201,2.855009194158434,0.5189903489235337,0.4810096510764663,fallopian_tube,0,TSC22D1,TSC22D1-203,2.829103781679963,0.0,0.0,0.0,0,False
ASB6,cervix_ectocervix,0,NFYC,NFYC-213,2.853625573486822,0.49701293989599704,0.502987060104003,fallopian_tube,0,PBX2,PBX2-203,2.853182249034393,0.5295912437039907,0.4704087562960093,0.0,0,False
NTMT1,cervix_ectocervix,0,PARK7,PARK7-201,2.852479439294632,0.4783118777347961,0.5216881222652039,fallopian_tube,0,DRAP1,DRAP1-201,2.9559234583735843,0.49078647213911597,0.509213527860884,0.0,0,False
IFI16,cervix_ectocervix,IFI16-211,USF1,USF1-207,2.852186230760716,0.0,0.0,fallopian_tube,0,PHB1,PHB1-203,3.292035975744648,0.0,0.0,0.0,0,False
PSMB8,cervix_ectocervix,0,ZNF410,ZNF410-202,2.851624556576079,0.5201178385921389,0.4798821614078611,fallopian_tube,PSMB8-202,STAT5A,STAT5A-207,2.859998327984664,0.0,0.0,0.0,0,False
TNIP2,cervix_ectocervix,0,CBFB,CBFB-202,2.851176143677476,0.5238591011625889,0.47614089883741106,fallopian_tube,TNIP2-201,NFKB2,NFKB2-201,3.259546385294529,0.5278125229931573,0.4721874770068427,0.0,0,False
KIAA2013,cervix_ectocervix,KIAA2013-201,TRIM28,TRIM28-207,2.8509730915538523,0.48152299579843777,0.5184770042015623,fallopian_tube,0,SP1,SP1-202,2.9098402388665336,0.5351292678113282,0.4648707321886718,0.0,0,False
QRICH1,cervix_ectocervix,QRICH1-202,DDX5,DDX5-213,2.848794328921493,0.38495507842241505,0.615044921577585,fallopian_tube,QRICH1-202,YY1,YY1-201,3.451839214306866,0.5652518841729472,0.43474811582705275,0.0,0,False
RAB31,cervix_ectocervix,0,STAT5B,STAT5B-201,2.842798516400298,0.4317146232385453,0.5682853767614546,fallopian_tube,0,YBX3,YBX3-217,3.2689517208814096,0.5316379528756018,0.4683620471243982,0.0,0,False
EEF1D,cervix_ectocervix,EEF1D-251,MXI1,MXI1-201,2.8426410127801587,0.4488507283175197,0.5511492716824803,fallopian_tube,EEF1D-202,TRIM28,TRIM28-215,3.550872136063478,0.5405426723457959,0.4594573276542041,0.0,0,False
LTBP4,cervix_ectocervix,LTBP4-212,RXRB,RXRB-201,2.8407685496111035,0.49338404246890105,0.5066159575310989,fallopian_tube,LTBP4-204,BCL6,BCL6-202,2.89987923522964,0.5740491709910138,0.4259508290089862,0.0,0,False
TPM2,cervix_ectocervix,0,BHLHE40,BHLHE40-201,2.83994400894568,0.6517884554273065,0.34821154457269354,fallopian_tube,TPM2-202,EMX2,EMX2-204,2.86552798971702,0.0,0.0,0.0,0,False
SNX5,cervix_ectocervix,SNX5-202,ZBTB22,ZBTB22-208,2.8394660739796804,0.5402250410889629,0.45977495891103715,fallopian_tube,SNX5-201,DNAJC2,DNAJC2-203,2.7240582421910893,0.503821627244358,0.496178372755642,-5.56156714913022,Downregulated,False
SERF2,cervix_ectocervix,SERF2-216,HDGF,HDGF-203,2.838573457010854,0.4337615954740119,0.5662384045259881,fallopian_tube,SERF2-207,NFKB1,NFKB1-205,3.359316357661573,0.0,0.0,0.0,0,False
NDUFAF8,cervix_ectocervix,0,PIAS3,PIAS3-206,2.838070666161976,0.48723254173524577,0.5127674582647542,fallopian_tube,NDUFAF8-201,EID1,EID1-202,3.831166485835707,0.5903888533447075,0.4096111466552925,0.0,0,False
ANXA7,cervix_ectocervix,ANXA7-205,EWSR1,EWSR1-207,2.8362518170798023,0.4634537822042966,0.5365462177957034,fallopian_tube,ANXA7-205,TEAD1,TEAD1-203,2.7655094912157563,0.5185208879790161,0.4814791120209839,0.0,0,False
CHPF2,cervix_ectocervix,CHPF2-201,PARK7,PARK7-208,2.8361938061569663,0.4740619430663263,0.5259380569336737,fallopian_tube,0,SRSF2,SRSF2-202,3.4987651386494547,0.5380418719211824,0.46195812807881764,-5.86030880697983,Downregulated,False
HSPB1,cervix_ectocervix,HSPB1-203,NCOR2,NCOR2-209,2.832563181042397,0.4847238878419279,0.5152761121580721,fallopian_tube,HSPB1-203,MED15,MED15-201,2.9018778458649,0.0,0.0,-1.62819446168105,Downregulated,False
HLA-C,cervix_ectocervix,0,NPM1,NPM1-204,2.829648677048687,0.545029187146408,0.454970812853592,fallopian_tube,0,MED15,MED15-202,4.443123196994941,0.47364705160082266,0.5263529483991773,0.0,0,False
PCSK7,cervix_ectocervix,PCSK7-201,IRF2BPL,IRF2BPL-201,2.828664685507332,0.3575906532734915,0.6424093467265085,fallopian_tube,PCSK7-201,PIR,PIR-201,4.300066262221395,0.0,0.0,0.0,0,False
ETFB,cervix_ectocervix,0,RARG,RARG-202,2.8280122240902585,0.0,0.0,fallopian_tube,0,MAFG,MAFG-201,2.757991637245877,0.5784334446464049,0.4215665553535951,0.0,0,False
HNRNPC,cervix_ectocervix,HNRNPC-210,MLXIP,MLXIP-201,2.8274948346473683,0.32903379652713044,0.6709662034728696,fallopian_tube,HNRNPC-210,TGFB1I1,TGFB1I1-201,4.267221505183194,0.0,0.0,0.0,0,False
OSR2,cervix_ectocervix,OSR2-202,FOXJ2,FOXJ2-201,2.8272814134790965,0.489366902957712,0.510633097042288,fallopian_tube,OSR2-203,BRD4,BRD4-203,4.374809132484486,0.4786035467084322,0.5213964532915678,7.2049113398981,Upregulated,False
ARL6IP1,cervix_ectocervix,0,EPAS1,EPAS1-201,2.826506826249601,0.3814471735237548,0.6185528264762452,fallopian_tube,0,ELF1,ELF1-201,3.8122631450816407,0.4822207421094472,0.5177792578905528,0.0,0,False
SMTN,cervix_ectocervix,SMTN-201,KLF10,KLF10-201,2.824762033842262,0.29638798958928464,0.7036120104107153,fallopian_tube,SMTN-213,WT1,WT1-209,2.7315802742379045,0.0,0.0,7.10149867039573,Upregulated,False
HIRIP3,cervix_ectocervix,0,TCF7L1,TCF7L1-201,2.8241092902417835,0.6113782494150594,0.38862175058494064,fallopian_tube,HIRIP3-201,SNW1,SNW1-201,3.7789787815042537,0.4874270557029177,0.5125729442970823,5.35889641453166,Upregulated,False
EMC3,cervix_ectocervix,EMC3-201,ARID1A,ARID1A-211,2.821797498544224,0.4624325584493439,0.5375674415506562,fallopian_tube,0,ERF,ERF-201,4.935440551274822,0.605231635857425,0.394768364142575,0.0,0,False
PECAM1,cervix_ectocervix,0,PARK7,PARK7-209,2.8216751446188804,0.480793267227731,0.5192067327722689,fallopian_tube,PECAM1-203,FUS,FUS-208,3.0786073897230186,0.4826303968055901,0.5173696031944099,0.0,0,False
EFHD1,cervix_ectocervix,0,NUPR1,NUPR1-201,2.8199329406696503,0.4606243541632676,0.5393756458367325,fallopian_tube,0,HBP1,HBP1-201,2.944196169261702,0.4852532963219986,0.5147467036780013,0.0,0,False
ARL1,cervix_ectocervix,0,RCOR1,RCOR1-201,2.818492672361033,0.5700796950796951,0.42992030492030486,fallopian_tube,ARL1-201,CREBBP,CREBBP-201,5.287384729604556,0.4996697886647454,0.5003302113352546,0.0,0,False
RBX1,cervix_ectocervix,0,PRRX2,PRRX2-201,2.8168769784459173,0.0,0.0,fallopian_tube,RBX1-201,TRIM8,TRIM8-201,2.8851769835057293,0.5332934229502844,0.46670657704971563,0.0,0,False
CDC73,cervix_ectocervix,0,LITAF,LITAF-219,2.8137975101532664,0.5550799659079515,0.4449200340920485,fallopian_tube,CDC73-201,DDIT3,DDIT3-201,3.855309964597938,0.466120753291789,0.533879246708211,0.0,0,False
SMG9,cervix_ectocervix,0,NFATC4,NFATC4-224,2.8131471605953653,0.5993390540210676,0.4006609459789324,fallopian_tube,0,WT1,WT1-201,4.066192370992921,0.0,0.0,0.0,0,False
MYL12A,cervix_ectocervix,0,SMAD2,SMAD2-205,2.8124901754868734,0.4988725396522072,0.5011274603477929,fallopian_tube,MYL12A-201,PA2G4,PA2G4-206,2.9932246123571127,0.4984403062671331,0.5015596937328669,0.0,0,False
TTC32,cervix_ectocervix,TTC32-204,EWSR1,EWSR1-217,2.8119020801111096,0.43398744501013303,0.5660125549898669,fallopian_tube,TTC32-201,LDB1,LDB1-202,2.803694882531288,0.4845174922944933,0.5154825077055067,-6.18071951920478,Downregulated,False
ERN1,cervix_ectocervix,ERN1-201,CREB3L2,CREB3L2-201,2.811436261544757,0.5338316973486569,0.4661683026513431,fallopian_tube,ERN1-201,DRAP1,DRAP1-201,2.873586869886508,0.49078647213911597,0.509213527860884,0.0,0,False
MBD3,cervix_ectocervix,MBD3-202,SSRP1,SSRP1-201,2.8102564074517704,0.48372892728340183,0.5162710727165982,fallopian_tube,MBD3-202,E2F4,E2F4-201,3.493716650446198,0.5298719965287194,0.4701280034712806,0.0,0,False
BCL2L1,cervix_ectocervix,0,SRSF2,SRSF2-209,2.8094768809963955,0.5303777006781264,0.4696222993218736,fallopian_tube,BCL2L1-201,NONO,NONO-211,3.0096112729654774,0.4942574732882468,0.5057425267117532,0.0,0,False
FOXN3,cervix_ectocervix,FOXN3-202,YAP1,YAP1-202,2.808952899954912,0.5890255923478515,0.41097440765214854,fallopian_tube,FOXN3-202,AIP,AIP-201,2.821882625248488,0.45352129566092164,0.5464787043390784,0.0,0,False
DUS1L,cervix_ectocervix,DUS1L-204,GTF2B,GTF2B-201,2.8077486387106707,0.4747908267221572,0.5252091732778428,fallopian_tube,DUS1L-204,KAT8,KAT8-201,2.7707794894904274,0.5316404383767898,0.46835956162321024,0.0,0,False
TPBG,cervix_ectocervix,TPBG-203,BTAF1,BTAF1-201,2.8072685829078026,0.3685138772858071,0.6314861227141929,fallopian_tube,TPBG-203,MBD3,MBD3-202,2.9270419514413195,0.5186074078410139,0.4813925921589861,0.0,0,False
ZBTB48,cervix_ectocervix,0,HOXB2,HOXB2-201,2.8070400613850834,0.32463494531119874,0.6753650546888013,fallopian_tube,ZBTB48-202,SREBF1,SREBF1-201,2.8546727754815,0.545006217201627,0.454993782798373,0.0,0,False
SVIL,cervix_ectocervix,0,CXXC1,CXXC1-209,2.806474741047254,0.5100522866190441,0.4899477133809559,fallopian_tube,0,ZNF32,ZNF32-201,3.549562085644665,0.4871854215898847,0.5128145784101152,0.0,0,False
PIM2,cervix_ectocervix,0,SIRT6,SIRT6-202,2.805636481374226,0.5247682588415895,0.4752317411584105,fallopian_tube,0,PPARD,PPARD-203,3.003056817117933,0.5077792154511314,0.49222078454886864,0.0,0,False
